,0,2000,4000,6000,8000,10000
142,75000,80628,86952,94392,99994,100000
143,75000,77400,80088,83556,87984,93024
144,75000,78504,83088,88692,94824,100000
145,75000,81900,90024,99732,100000,100000
146,75000,79068,83676,88992,95664,100000
147,75000,76920,79608,82704,86076,89844
148,75000,80820,87936,96564,100000,100000
149,75000,79884,85764,92928,99994,100000
150,75000,82356,91368,100000,100000,100000
151,75000,76788,78204,80436,82848,86076
152,75000,79944,85380,91980,100000,99994
153,75000,77328,80532,84456,88632,94344
154,75000,81132,88296,97188,100000,100000
155,75000,79896,86112,93348,100000,99994
156,75000,77520,81012,84720,89100,94224
157,75000,79452,85080,91476,99180,100000
158,75000,78408,82680,87852,93984,100000
159,75000,79992,85920,93252,100000,100000
160,75000,82380,91128,100000,100000,100000
161,75000,78144,81600,85668,90468,96156
162,75000,82284,91128,100000,100000,100000
163,75000,76896,79080,81432,84672,87684
164,75000,76332,78372,80760,83928,87480
165,75000,83028,92244,100000,100000,100000
166,75000,81060,88272,96996,99994,100000
167,75000,78276,81960,85836,91416,97644
168,75000,76980,79680,82272,86364,90732
169,75000,81708,89796,99072,100000,100000
170,75000,81516,89052,98316,100000,100000
171,75000,82524,91128,100000,100000,100000
172,75000,76560,78384,80820,83136,87048
173,75000,79872,85488,92040,99972,100000
174,75000,77376,80040,84060,88116,92772
175,75000,77604,81036,84468,89280,95376
176,75000,77652,80832,84972,88992,93804
177,75000,78132,81996,85764,90060,96264
178,75000,77856,81084,85572,90744,96720
179,75000,81588,89880,99312,100000,100000
180,75000,80520,87552,95736,99994,99994
181,75000,77988,81684,86412,91812,98760
182,75000,82812,92388,100000,100000,100000
183,75000,78636,83184,88656,95100,100000
184,75000,80340,86196,93360,100000,100000
185,75000,77424,79764,83256,87036,91956
186,75000,78144,81228,85584,89820,95328
187,75000,77616,80388,83676,88356,93444
188,75000,79188,84696,90612,98040,100000
189,75000,81096,87804,96276,100000,100000
190,75000,82008,90648,100000,100000,100000
191,75000,77124,79800,82764,85752,90024
192,75000,77760,81672,85884,91044,97392
193,75000,77244,80148,82824,86400,90540
194,75000,77808,81408,85752,90912,97632
195,75000,81660,89892,99672,100000,100000
196,75000,78276,82332,87180,92748,99456
197,75000,80556,86964,94512,100000,100000
198,75000,83016,92520,100000,100000,100000
199,75000,79524,84840,91392,98808,100000
200,75000,82380,91260,100000,100000,100000
201,75000,80100,85548,92436,99994,100000
202,75000,83040,92280,100000,100000,99994
203,75000,81000,88560,97440,100000,100000
204,75000,82524,91716,100000,100000,100000
205,75000,78048,81252,85404,89868,95616
206,75000,79392,84600,90648,98208,100000
207,75000,79512,84960,90768,98040,100000
208,75000,80436,86928,94344,100000,100000
209,75000,82992,92376,100000,100000,100000
210,75000,81480,89412,98616,100000,100000
211,75000,80508,86808,94836,100000,100000
212,75000,76884,79404,82392,85272,89004
213,75000,81240,88920,98196,100000,99994
214,75000,81060,88248,96348,100000,100000
215,75000,79500,85080,91836,99696,99988
216,75000,77952,81420,86244,91788,98268
217,75000,77952,81936,85932,90336,95712
218,75000,81336,88680,97104,100000,100000
219,75000,78576,82704,87600,93300,99994
220,75000,82692,91488,100000,100000,100000
221,75000,79824,85704,92712,100000,99988
222,75000,79248,85020,91428,98688,99994
223,75000,82368,91128,100000,100000,100000
224,75000,78156,81912,86496,91608,98028
225,75000,81576,89136,98616,100000,100000
226,75000,79488,84720,90840,98208,100000
227,75000,83040,92412,100000,100000,100000
228,75000,80028,85728,92376,100000,100000
229,75000,82068,90552,100000,100000,100000
230,75000,77160,79668,82992,87324,92424
231,75000,79764,85212,91704,99864,100000
232,75000,77532,80772,84768,89856,95256
233,75000,79716,84984,91044,99024,100000
234,75000,81324,88668,97488,100000,100000
235,75000,82476,91236,100000,100000,100000
236,75000,80880,88404,97440,100000,100000
237,75000,78216,82680,87252,92880,99576
238,75000,79344,85536,92316,99994,100000
239,75000,82440,91332,100000,100000,100000
240,75000,76836,78876,81528,84900,89148
241,75000,82020,90156,100000,100000,100000
242,75000,76044,77928,79608,81480,84456
243,75000,80868,87708,95904,100000,100000
244,75000,80052,85692,92292,100000,100000
245,75000,82824,91932,100000,100000,100000
246,75000,79728,84696,90924,98580,100000
247,75000,82128,90384,100000,100000,100000
248,75000,80196,86328,93792,100000,100000
249,75000,77964,82212,87216,93000,99994
250,75000,80112,86124,93456,100000,100000
251,75000,82536,91452,100000,100000,100000
252,75000,79872,85272,92232,99994,100000
253,75000,78396,82044,86664,91800,98328
254,75000,77244,79068,81192,84360,88212
255,75000,78444,82644,87948,94176,100000
256,75000,78300,81840,85836,90540,96564
257,75000,76020,77904,80052,83016,86604
258,75000,81048,88416,97140,100000,100000
259,75000,79908,85944,93396,100000,100000
260,75000,82428,91680,100000,100000,100000
261,75000,78684,83160,88380,94548,100000
262,75000,80364,86820,93948,99988,100000
263,75000,76968,79140,81792,84792,88596
264,75000,77352,79812,82848,86712,91200
265,75000,79536,84648,91272,98724,100000
266,75000,80976,88692,97740,100000,100000
267,75000,80280,86292,93732,100000,100000
268,75000,78048,81468,85896,90888,97140
269,75000,80256,86796,95232,100000,100000
270,75000,82296,91416,100000,100000,100000
271,75000,81852,89844,99672,100000,100000
272,75000,78000,81264,85332,89820,95580
273,75000,80196,87036,94872,100000,100000
274,75000,81900,90360,100000,100000,100000
275,75000,76560,79200,81804,85044,89280
276,75000,79464,84852,90972,98496,99994
277,75000,80172,86100,93060,100000,99994
278,75000,79140,83712,89508,96324,100000
279,75000,76488,78924,81672,84636,88428
280,75000,76776,79464,82536,86136,90864
281,75000,78504,82824,88104,94152,99994
282,75000,80196,86088,93468,100000,100000
283,75000,82908,92400,100000,100000,100000
284,75000,78636,82452,87240,92772,99744
285,75000,82308,91044,100000,100000,100000
286,75000,79464,85104,91584,99144,100000
287,75000,77004,80004,83052,87036,91320
288,75000,79764,85452,92100,100000,100000
289,75000,80232,86808,94272,100000,100000
290,75000,76260,78108,80688,83532,87300
291,75000,81156,88344,97212,100000,100000
292,75000,77232,79584,82212,86052,90180
293,75000,81828,90420,100000,100000,100000
294,75000,80112,85512,92544,100000,100000
295,75000,80448,87360,95832,100000,99994
296,75000,81252,88512,97248,100000,100000
297,75000,79788,85140,91656,99492,100000
298,75000,77736,81612,85272,89784,95448
299,75000,78216,81984,86784,92028,98892
300,75000,81240,88116,96552,100000,100000
301,75000,77388,80304,83964,88596,93192
302,75000,77892,81336,85620,90444,96312
303,75000,80580,87120,94680,100000,100000
304,75000,77040,80244,83508,87360,92640
305,75000,78852,83784,89544,96120,100000
306,75000,80676,87624,95640,100000,100000
307,75000,79032,83724,89640,96600,100000
308,75000,80184,87300,95436,100000,99994
309,75000,78492,83136,88248,94560,99994
310,75000,80328,87096,94272,100000,100000
311,75000,79836,86280,93792,99994,100000
312,75000,80724,87372,95820,99994,100000
313,75000,79404,84828,91368,99300,100000
314,75000,80364,86892,94560,100000,100000
315,75000,76548,79560,82992,86988,91128
316,75000,81480,88920,97920,100000,100000
317,75000,79104,83064,88188,94404,100000
318,75000,77952,82236,86784,92064,98640
319,75000,79872,85740,92796,99994,100000
320,75000,80376,87360,95436,100000,100000
321,75000,79044,83904,89688,96816,100000
322,75000,76788,78900,81600,84948,88644
323,75000,77820,81000,84564,88848,93840
324,75000,82308,91068,100000,100000,100000
325,75000,78120,81336,85332,90564,96588
326,75000,79020,83760,89736,96792,100000
327,75000,79968,85788,93192,100000,100000
328,75000,81216,88872,97764,100000,100000
329,75000,80028,86196,93444,100000,100000
330,75000,77196,79284,81672,84576,87876
331,75000,77592,81144,84756,89076,94416
332,75000,81240,88296,97260,100000,100000
333,75000,76788,79344,82404,85608,89748
334,75000,78960,84072,90192,96756,100000
335,75000,77724,80400,83820,87888,92976
336,75000,78948,83328,88824,95292,100000
337,75000,77400,79716,83052,86760,91320
338,75000,78528,82464,87828,93684,100000
339,75000,78948,83676,88932,94944,99994
340,75000,82284,91176,100000,100000,100000
341,75000,79644,85320,91752,99456,100000
342,75000,80988,88512,97416,100000,99988
343,75000,78516,82212,86640,92256,98676
344,75000,79968,85788,92112,100000,100000
345,75000,82404,91380,100000,100000,100000
346,75000,76908,79368,82392,85956,89964
347,75000,79056,84288,90192,97224,99994
348,75000,77580,81288,86028,91092,97440
349,75000,76356,77892,80292,82212,85224
350,75000,82068,90096,100000,99994,100000
351,75000,81516,89316,98424,100000,100000
352,75000,79512,85224,91896,99708,100000
353,75000,82536,91188,100000,100000,100000
354,75000,78684,83232,88356,94800,100000
355,75000,82104,90192,100000,99994,100000
356,75000,82116,91164,100000,100000,100000
357,75000,81420,88716,97128,100000,100000
358,75000,81852,90240,99984,100000,100000
359,75000,81456,89304,98688,100000,100000
360,75000,79740,85620,92592,99988,100000
361,75000,82596,91644,100000,100000,100000
362,75000,82908,92040,100000,100000,100000
363,75000,77292,79500,82236,85272,88764
364,75000,76632,78648,80952,83340,86664
365,75000,80508,87420,95808,100000,100000
366,75000,78972,84312,90384,98268,100000
367,75000,78156,82200,87132,93084,100000
368,75000,82392,91260,100000,100000,99994
369,75000,77388,80328,83856,88296,93096
370,75000,82800,91800,100000,100000,100000
371,75000,79836,85356,91764,99540,100000
372,75000,77868,81720,86352,91572,98100
373,75000,82512,91992,100000,100000,100000
374,75000,80856,87696,95784,100000,100000
375,75000,82188,90240,100000,100000,100000
376,75000,76416,78960,81504,84528,87324
377,75000,82056,89592,98844,100000,100000
378,75000,77856,81072,84960,89940,95412
379,75000,78672,82848,88092,94836,100000
380,75000,80652,86928,94608,100000,100000
381,75000,76788,78972,81468,84336,87792
382,75000,82224,90612,100000,100000,100000
383,75000,80616,87552,95808,100000,100000
384,75000,76896,78624,80580,83472,86976
385,75000,76344,78024,80268,82608,85812
386,75000,79692,85632,92724,100000,100000
387,75000,79752,85404,92484,100000,100000
388,75000,79224,84288,90528,97932,100000
389,75000,78744,82824,87372,92880,99720
390,75000,82068,90096,99708,99994,99994
391,75000,77844,80952,84552,89016,94176
392,75000,78852,83052,87480,93360,99994
393,75000,79956,85152,91068,98520,99994
394,75000,81036,87348,95340,100000,99994
395,75000,78528,83256,88812,95388,99988
396,75000,76860,79572,82152,85044,89112
397,75000,78096,81792,85968,91464,98208
398,75000,80904,88092,96564,100000,100000
399,75000,76860,78516,81072,83700,86784
400,75000,81828,89820,99420,100000,100000
401,75000,78636,82488,87000,92472,99312
402,75000,81324,88644,97500,99994,100000
403,75000,78612,83328,88704,95520,100000
404,75000,80472,86724,94260,100000,100000
405,75000,76884,79236,81948,85812,90204
406,75000,78144,81744,86028,91356,97188
407,75000,80808,87672,96228,100000,100000
408,75000,77784,80532,84540,88428,93768
409,75000,79140,83472,88320,94812,99994
410,75000,83124,92568,100000,100000,100000
411,75000,77184,79284,82776,86544,91008
412,75000,78708,82812,88200,94548,100000
413,75000,80748,87420,95376,100000,99988
414,75000,80268,86328,93384,100000,99994
415,75000,82200,90864,100000,100000,100000
416,75000,79524,84648,90828,98328,100000
417,75000,81948,90456,100000,100000,100000
418,75000,76524,78864,81132,84300,88080
419,75000,78432,81696,85896,90948,97284
420,75000,83112,92568,100000,100000,100000
421,75000,79428,84420,90276,97848,99988
422,75000,79692,84948,91776,99984,100000
423,75000,80892,88200,96804,100000,100000
424,75000,78516,82836,87456,93336,100000
425,75000,80160,86508,93804,100000,100000
426,75000,82632,91572,100000,100000,100000
427,75000,82140,90888,100000,100000,100000
428,75000,76776,79704,82968,86796,91140
429,75000,80028,85836,92508,100000,99994
430,75000,80904,87996,96924,100000,99994
431,75000,78900,83868,89244,95976,99994
432,75000,82680,92424,100000,100000,100000
433,75000,77676,80628,84552,89052,93936
434,75000,80748,87648,95616,100000,100000
435,75000,81876,90168,100000,100000,100000
436,75000,81924,90192,99696,100000,100000
437,75000,81768,90084,99672,100000,99994
438,75000,81852,89976,100000,100000,100000
439,75000,79164,84672,91296,99204,100000
440,75000,76848,79476,82836,86436,91164
441,75000,80256,86364,93780,100000,100000
442,75000,77532,81144,85692,90312,96252
443,75000,81900,90084,100000,100000,100000
444,75000,79440,85092,91476,99564,100000
445,75000,77520,80688,84792,89340,94560
446,75000,77184,79260,81828,84360,87996
447,75000,80544,86208,93096,100000,100000
448,75000,77460,80484,84228,88776,94284
449,75000,76236,77508,79512,81756,84096
450,75000,80184,86592,94032,100000,100000
451,75000,80976,88584,97284,99994,100000
452,75000,78216,82044,86712,91908,98052
453,75000,82752,91956,100000,100000,100000
454,75000,80496,87132,95136,100000,100000
455,75000,77856,81348,84864,89208,94452
456,75000,79704,85584,92712,100000,99988
457,75000,82380,91440,100000,100000,100000
458,75000,81084,88164,96612,100000,100000
459,75000,79128,83784,89760,96996,100000
460,75000,82716,91848,100000,100000,100000
461,75000,80412,86424,93696,100000,100000
462,75000,82200,90504,100000,100000,100000
463,75000,76632,78348,80304,82716,86112
464,75000,78024,82140,86352,91848,98532
465,75000,81996,90816,100000,100000,100000
466,75000,80772,88068,96624,99994,100000
467,75000,79368,84816,91260,99360,100000
468,75000,82992,92388,100000,100000,100000
469,75000,80772,87132,94812,100000,100000
470,75000,82716,92376,100000,100000,100000
471,75000,81588,89508,98880,100000,100000
472,75000,77028,79956,83040,87264,92268
473,75000,79332,84984,91044,98256,100000
474,75000,80748,87468,96036,100000,99988
475,75000,76416,78000,80076,82440,85272
476,75000,79224,83604,89652,96516,99988
477,75000,81468,89016,97728,100000,100000
478,75000,82524,91164,100000,100000,100000
479,75000,77604,80580,83436,87060,91644
480,75000,78060,81732,86604,91812,98640
481,75000,76404,78156,80508,83028,86064
482,75000,81732,89892,99396,100000,100000
483,75000,78996,83604,88752,95016,100000
484,75000,77160,80292,83616,87600,92268
485,75000,81240,88632,97572,100000,99994
486,75000,76212,77748,79680,82116,85008
487,75000,77820,81288,84756,89448,95304
488,75000,78264,81516,86016,91224,97728
489,75000,78708,82908,88248,94752,99994
490,75000,82620,91548,100000,100000,100000
491,75000,76500,78132,80328,83436,86928
492,75000,77808,80976,84696,89640,95580
493,75000,81840,90312,100000,100000,100000
494,75000,76536,78564,81072,84204,87696
495,75000,77820,80976,84444,88356,93144
496,75000,79896,85356,91596,99564,100000
497,75000,78792,82968,87600,93000,99264
498,75000,76956,79236,81948,85452,89184
499,75000,79752,85512,92136,100000,100000
500,75000,76488,79140,82272,85680,89460
501,75000,80640,87828,96636,100000,100000
502,75000,78852,83088,89016,94968,100000
503,75000,80748,87372,95592,100000,100000
504,75000,79836,85488,92520,100000,100000
505,75000,78648,83556,89040,95676,100000
506,75000,78576,82500,87468,93168,100000
507,75000,79056,83964,89748,96384,100000
508,75000,81072,88488,97236,99994,99994
509,75000,78828,83388,88848,95640,100000
510,75000,79356,84012,90168,97488,100000
511,75000,78024,81072,85008,89772,95460
512,75000,80532,86832,94908,100000,100000
513,75000,78360,81876,86556,92340,99204
514,75000,82344,91560,100000,100000,100000
515,75000,80004,86304,93384,100000,100000
516,75000,77424,80580,84432,89280,94584
517,75000,81576,90096,100000,100000,100000
518,75000,82392,91404,100000,100000,100000
519,75000,80220,86520,94344,100000,100000
520,75000,79500,84528,90828,98376,100000
521,75000,81048,88188,96300,100000,100000
522,75000,79932,86268,93588,100000,100000
523,75000,79404,85164,91932,99588,100000
524,75000,77256,79728,83040,86628,90996
525,75000,81180,88584,97464,100000,100000
526,75000,81732,89592,98832,100000,100000
527,75000,80724,87048,94476,100000,100000
528,75000,76344,77508,79680,82320,84804
529,75000,77616,81384,85740,91056,97296
530,75000,78792,83580,88596,94896,100000
531,75000,78132,81660,85536,90756,97200
532,75000,81372,88848,97992,100000,100000
533,75000,82224,90636,100000,100000,100000
534,75000,80232,86016,93228,100000,100000
535,75000,77940,81780,85860,90564,96180
536,75000,81456,89280,98448,100000,100000
537,75000,77808,80760,84648,88560,93228
538,75000,78984,83592,88764,95700,100000
539,75000,77280,80004,83232,87276,91860
540,75000,80112,86580,94524,100000,99994
541,75000,76392,78444,81168,84348,88044
542,75000,80592,87072,94992,100000,100000
543,75000,76716,79032,82128,85380,89088
544,75000,81492,88920,98112,100000,100000
545,75000,76428,78768,80544,82908,85800
546,75000,78516,82680,88068,94728,100000
547,75000,81204,88368,97032,100000,100000
548,75000,81924,90168,99828,99994,100000
549,75000,78300,82212,86784,91944,98412
550,75000,80532,86676,93816,99994,100000
551,75000,81120,87960,96480,100000,100000
552,75000,76464,78588,81060,84228,87660
553,75000,81288,88032,96228,100000,100000
554,75000,82224,90672,100000,100000,100000
555,75000,80844,87996,96684,100000,99994
556,75000,77076,79752,83100,87276,92112
557,75000,79200,84300,90552,97872,100000
558,75000,79620,85680,92724,100000,100000
559,75000,79848,86040,92688,100000,100000
560,75000,77484,79968,82692,86196,90288
561,75000,76476,78000,79572,81600,83928
562,75000,82368,91056,100000,100000,100000
563,75000,78156,82224,86328,91080,96936
564,75000,80616,87060,94944,100000,100000
565,75000,77268,79836,83076,87180,91668
566,75000,81840,89892,100000,100000,100000
567,75000,77484,80256,82692,86292,90840
568,75000,77604,80028,83484,87516,92700
569,75000,80484,87228,94848,100000,100000
570,75000,76476,78384,80880,83592,86664
571,75000,78492,83016,88104,94320,100000
572,75000,80436,86880,94404,100000,99994
573,75000,79824,85788,93000,100000,100000
574,75000,80676,87576,95436,100000,100000
575,75000,80568,87288,95268,100000,100000
576,75000,81456,89208,98160,100000,100000
577,75000,79632,84744,91008,98328,100000
578,75000,78036,80556,83844,87600,92088
579,75000,79428,84804,91188,98904,100000
580,75000,76800,78276,80232,82908,86280
581,75000,82308,91368,100000,100000,100000
582,75000,81408,89076,98364,99994,100000
583,75000,77472,79776,82836,86016,89952
584,75000,77088,79476,82056,85548,89556
585,75000,77700,81576,85644,90684,96732
586,75000,81744,89508,98940,100000,100000
587,75000,77472,80184,83388,88260,92904
588,75000,80436,87108,94848,100000,100000
589,75000,77424,80496,83844,88476,93432
590,75000,79464,84804,91296,98820,100000
591,75000,81576,89424,98796,100000,100000
592,75000,81552,89268,98640,100000,100000
593,75000,80820,87348,95664,99994,100000
594,75000,78984,84372,90504,97560,100000
595,75000,82140,90744,100000,100000,100000
596,75000,81900,90012,99732,100000,100000
597,75000,80580,87276,95364,100000,100000
598,75000,77256,79716,82620,86664,91608
599,75000,79236,84324,90408,97680,100000
600,75000,80532,87288,95292,100000,100000
601,75000,76464,78600,81276,84420,87852
602,75000,82248,91428,100000,100000,100000
603,75000,80844,88044,96324,100000,100000
604,75000,80904,88464,97584,100000,100000
605,75000,79956,85452,92460,100000,100000
606,75000,80748,87420,95688,100000,100000
607,75000,77532,80688,84456,88752,93720
608,75000,80616,87468,95436,100000,100000
609,75000,79812,86028,94116,100000,100000
610,75000,82632,91716,100000,100000,100000
611,75000,78240,80976,84528,88608,93984
612,75000,78420,82752,88272,94368,100000
613,75000,81360,88116,96168,100000,100000
614,75000,80772,88140,97380,100000,100000
615,75000,80292,86544,93672,100000,100000
616,75000,80172,86328,93228,100000,100000
617,75000,79020,84180,90648,97716,100000
618,75000,79008,83472,89160,95904,100000
619,75000,77880,81204,85440,90360,96564
620,75000,81084,88392,96912,100000,100000
621,75000,81324,89148,97860,100000,100000
622,75000,81240,88524,97692,100000,100000
623,75000,80040,86400,93984,100000,100000
624,75000,79032,84024,89952,96768,100000
625,75000,78084,81792,85992,91260,97392
626,75000,82848,92268,100000,100000,100000
627,75000,81624,89676,99336,100000,100000
628,75000,82500,91356,100000,100000,100000
629,75000,77532,80448,84288,88668,93912
630,75000,76896,79836,83100,87396,92604
631,75000,81960,90672,100000,100000,100000
632,75000,81264,88824,96996,100000,100000
633,75000,77892,81948,86856,92664,99840
634,75000,80256,86556,94404,100000,100000
635,75000,82728,92064,100000,100000,100000
636,75000,76428,78660,80952,84252,87648
637,75000,77628,80316,84036,88404,93348
638,75000,81432,89196,98448,100000,100000
639,75000,82128,90336,99732,100000,100000
640,75000,76968,79116,81528,84276,88080
641,75000,78588,83568,89028,95664,99994
642,75000,77124,79692,82476,86352,90360
643,75000,76776,79212,81984,85008,89172
644,75000,82632,91308,100000,100000,100000
645,75000,77676,81336,85128,89316,94668
646,75000,77256,79680,82392,85680,90180
647,75000,79968,85428,92448,100000,100000
648,75000,80340,87180,95448,100000,99994
649,75000,80544,86628,94092,100000,100000
650,75000,78732,82848,87636,93468,100000
651,75000,82824,92028,100000,100000,100000
652,75000,80388,87516,95712,100000,100000
653,75000,83124,92376,100000,100000,100000
654,75000,78384,81732,86124,91056,96696
655,75000,77292,80088,83472,87684,92352
656,75000,82380,91116,100000,100000,100000
657,75000,77256,79368,81996,84600,87984
658,75000,78864,83592,89004,95244,99994
659,75000,79464,84828,90420,97680,99994
660,75000,79572,85152,91812,99780,100000
661,75000,79728,85056,91776,99336,100000
662,75000,79548,85428,93048,100000,100000
663,75000,77196,79728,82620,86424,90636
664,75000,81972,90456,100000,100000,100000
665,75000,81576,89328,98316,100000,100000
666,75000,79584,85068,91644,99432,100000
667,75000,78312,82848,87420,93372,100000
668,75000,79308,84468,90480,97992,100000
669,75000,79140,84540,90636,97944,100000
670,75000,82536,92076,100000,100000,100000
671,75000,78300,81888,86724,91824,98064
672,75000,82152,90168,100000,100000,100000
673,75000,80292,87156,94668,100000,100000
674,75000,81024,88080,96696,100000,100000
675,75000,82260,90876,100000,100000,100000
676,75000,81492,88860,97740,100000,100000
677,75000,79848,85536,92148,100000,100000
678,75000,80736,87948,96756,100000,100000
679,75000,80676,87516,95124,100000,100000
680,75000,81768,89724,99504,100000,100000
681,75000,76080,77196,78900,80916,83496
682,75000,80748,87552,95808,100000,100000
683,75000,78552,82368,87708,93336,99994
684,75000,80880,87864,96312,100000,100000
685,75000,81108,88536,97308,100000,100000
686,75000,77016,79848,83016,87816,92292
687,75000,81432,89568,99516,100000,100000
688,75000,79092,84816,91104,98616,99988
689,75000,82008,90636,100000,100000,100000
690,75000,82380,91236,100000,100000,100000
691,75000,82812,92004,100000,100000,100000
692,75000,79056,84084,90108,97080,100000
693,75000,77340,79920,83148,87252,92376
694,75000,78900,83820,89652,96444,100000
695,75000,81168,89076,98616,100000,100000
696,75000,80268,86124,93156,100000,99994
697,75000,78660,82944,87936,94416,100000
698,75000,81516,89940,100000,100000,100000
