,0,2000,4000,6000,8000,10000
155,75000,87000,99000,100000,100000,100000
156,75000,87000,99000,100000,100000,100000
157,75000,87000,99000,100000,100000,100000
158,75000,87000,99000,100000,100000,100000
159,75000,87000,99000,100000,100000,100000
160,75000,87000,99000,100000,100000,100000
161,75000,87000,99000,100000,100000,100000
162,75000,87000,99000,100000,100000,100000
163,75000,87000,99000,100000,100000,100000
164,75000,87000,99000,100000,100000,100000
165,75000,87000,99000,100000,100000,100000
166,75000,87000,99000,100000,100000,100000
167,75000,87000,99000,100000,100000,100000
168,75000,87000,99000,100000,100000,100000
169,75000,87000,99000,100000,100000,100000
170,75000,87000,99000,100000,100000,100000
171,75000,87000,99000,100000,100000,100000
172,75000,87000,99000,100000,100000,100000
173,75000,87000,99000,100000,100000,100000
174,75000,87000,99000,100000,100000,100000
175,75000,87000,99000,100000,100000,100000
176,75000,87000,99000,100000,100000,100000
177,75000,87000,99000,100000,100000,100000
178,75000,87000,99000,100000,100000,100000
179,75000,87000,99000,100000,100000,100000
180,75000,87000,99000,100000,100000,100000
181,75000,87000,99000,100000,100000,100000
182,75000,87000,99000,100000,100000,100000
183,75000,87000,99000,100000,100000,100000
184,75000,87000,99000,100000,100000,100000
185,75000,87000,99000,100000,100000,100000
186,75000,87000,99000,100000,100000,100000
187,75000,87000,99000,100000,100000,100000
188,75000,87000,99000,100000,100000,100000
189,75000,87000,99000,100000,100000,100000
190,75000,87000,99000,100000,100000,100000
191,75000,87000,99000,100000,100000,100000
192,75000,87000,99000,100000,100000,100000
193,75000,87000,99000,100000,100000,100000
194,75000,87000,99000,100000,100000,100000
195,75000,87000,99000,100000,100000,100000
196,75000,87000,99000,100000,100000,100000
197,75000,87000,99000,100000,100000,100000
198,75000,87000,99000,100000,100000,100000
199,75000,87000,99000,100000,100000,100000
200,75000,87000,99000,100000,100000,100000
201,75000,87000,99000,100000,100000,100000
202,75000,87000,99000,100000,100000,100000
203,75000,87000,99000,100000,100000,100000
204,75000,87000,99000,100000,100000,100000
205,75000,87000,99000,100000,100000,100000
206,75000,87000,99000,100000,100000,100000
207,75000,87000,99000,100000,100000,100000
208,75000,87000,99000,100000,100000,100000
209,75000,87000,99000,100000,100000,100000
210,75000,87000,99000,100000,100000,100000
211,75000,87000,99000,100000,100000,100000
212,75000,87000,99000,100000,100000,100000
213,75000,87000,99000,100000,100000,100000
214,75000,87000,99000,100000,100000,100000
215,75000,87000,99000,100000,100000,100000
216,75000,87000,99000,100000,100000,100000
217,75000,87000,99000,100000,100000,100000
218,75000,87000,99000,100000,100000,100000
219,75000,87000,99000,100000,100000,100000
220,75000,87000,99000,100000,100000,100000
221,75000,87000,99000,100000,100000,100000
222,75000,87000,99000,100000,100000,100000
223,75000,87000,99000,100000,100000,100000
224,75000,87000,99000,100000,100000,100000
225,75000,87000,99000,100000,100000,100000
226,75000,87000,99000,100000,100000,100000
227,75000,87000,99000,100000,100000,100000
228,75000,87000,99000,100000,100000,100000
229,75000,87000,99000,100000,100000,100000
230,75000,87000,99000,100000,100000,100000
231,75000,87000,99000,100000,100000,100000
232,75000,87000,99000,100000,100000,100000
233,75000,87000,99000,100000,100000,100000
234,75000,87000,99000,100000,100000,100000
235,75000,87000,99000,100000,100000,100000
236,75000,87000,99000,100000,100000,100000
237,75000,87000,99000,100000,100000,100000
238,75000,87000,99000,100000,100000,100000
239,75000,87000,99000,100000,100000,100000
240,75000,87000,99000,100000,100000,100000
241,75000,87000,99000,100000,100000,100000
242,75000,87000,99000,100000,100000,100000
243,75000,87000,99000,100000,100000,100000
244,75000,87000,99000,100000,100000,100000
245,75000,87000,99000,100000,100000,100000
246,75000,87000,99000,100000,100000,100000
247,75000,87000,99000,100000,100000,100000
248,75000,87000,99000,100000,100000,100000
249,75000,87000,99000,100000,100000,100000
250,75000,87000,99000,100000,100000,100000
251,75000,87000,99000,100000,100000,100000
252,75000,87000,99000,100000,100000,100000
253,75000,87000,99000,100000,100000,100000
254,75000,87000,99000,100000,100000,100000
255,75000,87000,99000,100000,100000,100000
256,75000,87000,99000,100000,100000,100000
257,75000,87000,99000,100000,100000,100000
258,75000,87000,99000,100000,100000,100000
259,75000,87000,99000,100000,100000,100000
260,75000,87000,99000,100000,100000,100000
261,75000,87000,99000,100000,100000,100000
262,75000,87000,99000,100000,100000,100000
263,75000,87000,99000,100000,100000,100000
264,75000,87000,99000,100000,100000,100000
265,75000,87000,99000,100000,100000,100000
266,75000,87000,99000,100000,100000,100000
267,75000,87000,99000,100000,100000,100000
268,75000,87000,99000,100000,100000,100000
269,75000,87000,99000,100000,100000,100000
270,75000,87000,99000,100000,100000,100000
271,75000,87000,99000,100000,100000,100000
272,75000,87000,99000,100000,100000,100000
273,75000,87000,99000,100000,100000,100000
274,75000,87000,99000,100000,100000,100000
275,75000,87000,99000,100000,100000,100000
276,75000,87000,99000,100000,100000,100000
277,75000,87000,99000,100000,100000,100000
278,75000,87000,99000,100000,100000,100000
279,75000,87000,99000,100000,100000,100000
280,75000,87000,99000,100000,100000,100000
281,75000,87000,99000,100000,100000,100000
282,75000,87000,99000,100000,100000,100000
283,75000,87000,99000,100000,100000,100000
284,75000,87000,99000,100000,100000,100000
285,75000,87000,99000,100000,100000,100000
286,75000,87000,99000,100000,100000,100000
287,75000,87000,99000,100000,100000,100000
288,75000,87000,99000,100000,100000,100000
289,75000,87000,99000,100000,100000,100000
290,75000,87000,99000,100000,100000,100000
291,75000,87000,99000,100000,100000,100000
292,75000,87000,99000,100000,100000,100000
293,75000,87000,99000,100000,100000,100000
294,75000,87000,99000,100000,100000,100000
295,75000,87000,99000,100000,100000,100000
296,75000,87000,99000,100000,100000,100000
297,75000,87000,99000,100000,100000,100000
298,75000,87000,99000,100000,100000,100000
299,75000,87000,99000,100000,100000,100000
300,75000,87000,99000,100000,100000,100000
301,75000,87000,99000,100000,100000,100000
302,75000,87000,99000,100000,100000,100000
303,75000,87000,99000,100000,100000,100000
304,75000,87000,99000,100000,100000,100000
305,75000,87000,99000,100000,100000,100000
306,75000,87000,99000,100000,100000,100000
307,75000,87000,99000,100000,100000,100000
308,75000,87000,99000,100000,100000,100000
309,75000,87000,99000,100000,100000,100000
310,75000,87000,99000,100000,100000,100000
311,75000,87000,99000,100000,100000,100000
312,75000,87000,99000,100000,100000,100000
313,75000,87000,99000,100000,100000,100000
314,75000,87000,99000,100000,100000,100000
315,75000,87000,99000,100000,100000,100000
316,75000,87000,99000,100000,100000,100000
317,75000,87000,99000,100000,100000,100000
318,75000,87000,99000,100000,100000,100000
319,75000,87000,99000,100000,100000,100000
320,75000,87000,99000,100000,100000,100000
321,75000,87000,99000,100000,100000,100000
322,75000,87000,99000,100000,100000,100000
323,75000,87000,99000,100000,100000,100000
324,75000,87000,99000,100000,100000,100000
325,75000,87000,99000,100000,100000,100000
326,75000,87000,99000,100000,100000,100000
327,75000,87000,99000,100000,100000,100000
328,75000,87000,99000,100000,100000,100000
329,75000,87000,99000,100000,100000,100000
330,75000,87000,99000,100000,100000,100000
331,75000,87000,99000,100000,100000,100000
332,75000,87000,99000,100000,100000,100000
333,75000,87000,99000,100000,100000,100000
334,75000,87000,99000,100000,100000,100000
335,75000,87000,99000,100000,100000,100000
336,75000,87000,99000,100000,100000,100000
337,75000,87000,99000,100000,100000,100000
338,75000,87000,99000,100000,100000,100000
339,75000,87000,99000,100000,100000,100000
340,75000,87000,99000,100000,100000,100000
341,75000,87000,99000,100000,100000,100000
342,75000,87000,99000,100000,100000,100000
343,75000,87000,99000,100000,100000,100000
344,75000,87000,99000,100000,100000,100000
345,75000,87000,99000,100000,100000,100000
346,75000,87000,99000,100000,100000,100000
347,75000,87000,99000,100000,100000,100000
348,75000,87000,99000,100000,100000,100000
349,75000,87000,99000,100000,100000,100000
350,75000,87000,99000,100000,100000,100000
351,75000,87000,99000,100000,100000,100000
352,75000,87000,99000,100000,100000,100000
353,75000,87000,99000,100000,100000,100000
354,75000,87000,99000,100000,100000,100000
355,75000,87000,99000,100000,100000,100000
356,75000,87000,99000,100000,100000,100000
357,75000,87000,99000,100000,100000,100000
358,75000,87000,99000,100000,100000,100000
359,75000,87000,99000,100000,100000,100000
360,75000,87000,99000,100000,100000,100000
361,75000,87000,99000,100000,100000,100000
362,75000,87000,99000,100000,100000,100000
363,75000,87000,99000,100000,100000,100000
364,75000,87000,99000,100000,100000,100000
365,75000,87000,99000,100000,100000,100000
366,75000,87000,99000,100000,100000,100000
367,75000,87000,99000,100000,100000,100000
368,75000,87000,99000,100000,100000,100000
369,75000,87000,99000,100000,100000,100000
370,75000,87000,99000,100000,100000,100000
371,75000,87000,99000,100000,100000,100000
372,75000,87000,99000,100000,100000,100000
373,75000,87000,99000,100000,100000,100000
374,75000,87000,99000,100000,100000,100000
375,75000,87000,99000,100000,100000,100000
376,75000,87000,99000,100000,100000,100000
377,75000,87000,99000,100000,100000,100000
378,75000,87000,99000,100000,100000,100000
379,75000,87000,99000,100000,100000,100000
380,75000,87000,99000,100000,100000,100000
381,75000,87000,99000,100000,100000,100000
382,75000,87000,99000,100000,100000,100000
383,75000,87000,99000,100000,100000,100000
384,75000,87000,99000,100000,100000,100000
385,75000,87000,99000,100000,100000,100000
386,75000,87000,99000,100000,100000,100000
387,75000,87000,99000,100000,100000,100000
388,75000,87000,99000,100000,100000,100000
389,75000,87000,99000,100000,100000,100000
390,75000,87000,99000,100000,100000,100000
391,75000,87000,99000,100000,100000,100000
392,75000,87000,99000,100000,100000,100000
393,75000,87000,99000,100000,100000,100000
394,75000,87000,99000,100000,100000,100000
395,75000,87000,99000,100000,100000,100000
396,75000,87000,99000,100000,100000,100000
397,75000,87000,99000,100000,100000,100000
398,75000,87000,99000,100000,100000,100000
399,75000,87000,99000,100000,100000,100000
400,75000,87000,99000,100000,100000,100000
401,75000,87000,99000,100000,100000,100000
402,75000,87000,99000,100000,100000,100000
403,75000,87000,99000,100000,100000,100000
404,75000,87000,99000,100000,100000,100000
405,75000,87000,99000,100000,100000,100000
406,75000,87000,99000,100000,100000,100000
407,75000,87000,99000,100000,100000,100000
408,75000,87000,99000,100000,100000,100000
409,75000,87000,99000,100000,100000,100000
410,75000,87000,99000,100000,100000,100000
411,75000,87000,99000,100000,100000,100000
412,75000,87000,99000,100000,100000,100000
413,75000,87000,99000,100000,100000,100000
414,75000,87000,99000,100000,100000,100000
415,75000,87000,99000,100000,100000,100000
416,75000,87000,99000,100000,100000,100000
417,75000,87000,99000,100000,100000,100000
418,75000,87000,99000,100000,100000,100000
419,75000,87000,99000,100000,100000,100000
420,75000,87000,99000,100000,100000,100000
421,75000,87000,99000,100000,100000,100000
422,75000,87000,99000,100000,100000,100000
423,75000,87000,99000,100000,100000,100000
424,75000,87000,99000,100000,100000,100000
425,75000,87000,99000,100000,100000,100000
426,75000,87000,99000,100000,100000,100000
427,75000,87000,99000,100000,100000,100000
428,75000,87000,99000,100000,100000,100000
429,75000,87000,99000,100000,100000,100000
430,75000,87000,99000,100000,100000,100000
431,75000,87000,99000,100000,100000,100000
432,75000,87000,99000,100000,100000,100000
433,75000,87000,99000,100000,100000,100000
434,75000,87000,99000,100000,100000,100000
435,75000,87000,99000,100000,100000,100000
436,75000,87000,99000,100000,100000,100000
437,75000,87000,99000,100000,100000,100000
438,75000,87000,99000,100000,100000,100000
439,75000,87000,99000,100000,100000,100000
440,75000,87000,99000,100000,100000,100000
441,75000,87000,99000,100000,100000,100000
442,75000,87000,99000,100000,100000,100000
443,75000,87000,99000,100000,100000,100000
444,75000,87000,99000,100000,100000,100000
445,75000,87000,99000,100000,100000,100000
446,75000,87000,99000,100000,100000,100000
447,75000,87000,99000,100000,100000,100000
448,75000,87000,99000,100000,100000,100000
449,75000,87000,99000,100000,100000,100000
450,75000,87000,99000,100000,100000,100000
451,75000,87000,99000,100000,100000,100000
452,75000,87000,99000,100000,100000,100000
453,75000,87000,99000,100000,100000,100000
454,75000,87000,99000,100000,100000,100000
455,75000,87000,99000,100000,100000,100000
456,75000,87000,99000,100000,100000,100000
457,75000,87000,99000,100000,100000,100000
458,75000,87000,99000,100000,100000,100000
459,75000,87000,99000,100000,100000,100000
460,75000,87000,99000,100000,100000,100000
461,75000,87000,99000,100000,100000,100000
462,75000,87000,99000,100000,100000,100000
463,75000,87000,99000,100000,100000,100000
464,75000,87000,99000,100000,100000,100000
465,75000,87000,99000,100000,100000,100000
466,75000,87000,99000,100000,100000,100000
467,75000,87000,99000,100000,100000,100000
468,75000,87000,99000,100000,100000,100000
469,75000,87000,99000,100000,100000,100000
470,75000,87000,99000,100000,100000,100000
471,75000,87000,99000,100000,100000,100000
472,75000,87000,99000,100000,100000,100000
473,75000,87000,99000,100000,100000,100000
474,75000,87000,99000,100000,100000,100000
475,75000,87000,99000,100000,100000,100000
476,75000,87000,99000,100000,100000,100000
477,75000,87000,99000,100000,100000,100000
478,75000,87000,99000,100000,100000,100000
479,75000,87000,99000,100000,100000,100000
480,75000,87000,99000,100000,100000,100000
481,75000,87000,99000,100000,100000,100000
482,75000,87000,99000,100000,100000,100000
483,75000,87000,99000,100000,100000,100000
484,75000,87000,99000,100000,100000,100000
485,75000,87000,99000,100000,100000,100000
486,75000,87000,99000,100000,100000,100000
487,75000,87000,99000,100000,100000,100000
488,75000,87000,99000,100000,100000,100000
489,75000,87000,99000,100000,100000,100000
490,75000,87000,99000,100000,100000,100000
491,75000,87000,99000,100000,100000,100000
492,75000,87000,99000,100000,100000,100000
493,75000,87000,99000,100000,100000,100000
494,75000,87000,99000,100000,100000,100000
495,75000,87000,99000,100000,100000,100000
496,75000,87000,99000,100000,100000,100000
497,75000,87000,99000,100000,100000,100000
498,75000,87000,99000,100000,100000,100000
499,75000,87000,99000,100000,100000,100000
500,75000,87000,99000,100000,100000,100000
501,75000,87000,99000,100000,100000,100000
502,75000,87000,99000,100000,100000,100000
503,75000,87000,99000,100000,100000,100000
504,75000,87000,99000,100000,100000,100000
505,75000,87000,99000,100000,100000,100000
506,75000,87000,99000,100000,100000,100000
507,75000,87000,99000,100000,100000,100000
508,75000,87000,99000,100000,100000,100000
509,75000,87000,99000,100000,100000,100000
510,75000,87000,99000,100000,100000,100000
511,75000,87000,99000,100000,100000,100000
512,75000,87000,99000,100000,100000,100000
513,75000,87000,99000,100000,100000,100000
514,75000,87000,99000,100000,100000,100000
515,75000,87000,99000,100000,100000,100000
516,75000,87000,99000,100000,100000,100000
517,75000,87000,99000,100000,100000,100000
518,75000,87000,99000,100000,100000,100000
519,75000,87000,99000,100000,100000,100000
520,75000,87000,99000,100000,100000,100000
521,75000,87000,99000,100000,100000,100000
522,75000,87000,99000,100000,100000,100000
523,75000,87000,99000,100000,100000,100000
524,75000,87000,99000,100000,100000,100000
525,75000,87000,99000,100000,100000,100000
526,75000,87000,99000,100000,100000,100000
527,75000,87000,99000,100000,100000,100000
528,75000,87000,99000,100000,100000,100000
529,75000,87000,99000,100000,100000,100000
530,75000,87000,99000,100000,100000,100000
531,75000,87000,99000,100000,100000,100000
532,75000,87000,99000,100000,100000,100000
533,75000,87000,99000,100000,100000,100000
534,75000,87000,99000,100000,100000,100000
535,75000,87000,99000,100000,100000,100000
536,75000,87000,99000,100000,100000,100000
537,75000,87000,99000,100000,100000,100000
538,75000,87000,99000,100000,100000,100000
539,75000,87000,99000,100000,100000,100000
540,75000,87000,99000,100000,100000,100000
541,75000,87000,99000,100000,100000,100000
542,75000,87000,99000,100000,100000,100000
543,75000,87000,99000,100000,100000,100000
544,75000,87000,99000,100000,100000,100000
545,75000,87000,99000,100000,100000,100000
546,75000,87000,99000,100000,100000,100000
547,75000,87000,99000,100000,100000,100000
548,75000,87000,99000,100000,100000,100000
549,75000,87000,99000,100000,100000,100000
550,75000,87000,99000,100000,100000,100000
551,75000,87000,99000,100000,100000,100000
552,75000,87000,99000,100000,100000,100000
553,75000,87000,99000,100000,100000,100000
554,75000,87000,99000,100000,100000,100000
555,75000,87000,99000,100000,100000,100000
556,75000,87000,99000,100000,100000,100000
557,75000,87000,99000,100000,100000,100000
558,75000,87000,99000,100000,100000,100000
559,75000,87000,99000,100000,100000,100000
560,75000,87000,99000,100000,100000,100000
561,75000,87000,99000,100000,100000,100000
562,75000,87000,99000,100000,100000,100000
563,75000,87000,99000,100000,100000,100000
564,75000,87000,99000,100000,100000,100000
565,75000,87000,99000,100000,100000,100000
566,75000,87000,99000,100000,100000,100000
567,75000,87000,99000,100000,100000,100000
568,75000,87000,99000,100000,100000,100000
569,75000,87000,99000,100000,100000,100000
570,75000,87000,99000,100000,100000,100000
571,75000,87000,99000,100000,100000,100000
572,75000,87000,99000,100000,100000,100000
573,75000,87000,99000,100000,100000,100000
574,75000,87000,99000,100000,100000,100000
575,75000,87000,99000,100000,100000,100000
576,75000,87000,99000,100000,100000,100000
577,75000,87000,99000,100000,100000,100000
578,75000,87000,99000,100000,100000,100000
579,75000,87000,99000,100000,100000,100000
580,75000,87000,99000,100000,100000,100000
581,75000,87000,99000,100000,100000,100000
582,75000,87000,99000,100000,100000,100000
583,75000,87000,99000,100000,100000,100000
584,75000,87000,99000,100000,100000,100000
585,75000,87000,99000,100000,100000,100000
586,75000,87000,99000,100000,100000,100000
587,75000,87000,99000,100000,100000,100000
588,75000,87000,99000,100000,100000,100000
589,75000,87000,99000,100000,100000,100000
590,75000,87000,99000,100000,100000,100000
591,75000,87000,99000,100000,100000,100000
592,75000,87000,99000,100000,100000,100000
593,75000,87000,99000,100000,100000,100000
594,75000,87000,99000,100000,100000,100000
595,75000,87000,99000,100000,100000,100000
596,75000,87000,99000,100000,100000,100000
597,75000,87000,99000,100000,100000,100000
598,75000,87000,99000,100000,100000,100000
599,75000,87000,99000,100000,100000,100000
600,75000,87000,99000,100000,100000,100000
601,75000,87000,99000,100000,100000,100000
602,75000,87000,99000,100000,100000,100000
603,75000,87000,99000,100000,100000,100000
604,75000,87000,99000,100000,100000,100000
605,75000,87000,99000,100000,100000,100000
606,75000,87000,99000,100000,100000,100000
607,75000,87000,99000,100000,100000,100000
608,75000,87000,99000,100000,100000,100000
609,75000,87000,99000,100000,100000,100000
610,75000,87000,99000,100000,100000,100000
611,75000,87000,99000,100000,100000,100000
612,75000,87000,99000,100000,100000,100000
613,75000,87000,99000,100000,100000,100000
614,75000,87000,99000,100000,100000,100000
615,75000,87000,99000,100000,100000,100000
616,75000,87000,99000,100000,100000,100000
617,75000,87000,99000,100000,100000,100000
618,75000,87000,99000,100000,100000,100000
619,75000,87000,99000,100000,100000,100000
620,75000,87000,99000,100000,100000,100000
621,75000,87000,99000,100000,100000,100000
622,75000,87000,99000,100000,100000,100000
623,75000,87000,99000,100000,100000,100000
624,75000,87000,99000,100000,100000,100000
625,75000,87000,99000,100000,100000,100000
626,75000,87000,99000,100000,100000,100000
627,75000,87000,99000,100000,100000,100000
628,75000,87000,99000,100000,100000,100000
629,75000,87000,99000,100000,100000,100000
630,75000,87000,99000,100000,100000,100000
631,75000,87000,99000,100000,100000,100000
632,75000,87000,99000,100000,100000,100000
633,75000,87000,99000,100000,100000,100000
634,75000,87000,99000,100000,100000,100000
635,75000,87000,99000,100000,100000,100000
636,75000,87000,99000,100000,100000,100000
637,75000,87000,99000,100000,100000,100000
638,75000,87000,99000,100000,100000,100000
639,75000,87000,99000,100000,100000,100000
640,75000,87000,99000,100000,100000,100000
641,75000,87000,99000,100000,100000,100000
642,75000,87000,99000,100000,100000,100000
643,75000,87000,99000,100000,100000,100000
644,75000,87000,99000,100000,100000,100000
645,75000,87000,99000,100000,100000,100000
646,75000,87000,99000,100000,100000,100000
647,75000,87000,99000,100000,100000,100000
648,75000,87000,99000,100000,100000,100000
649,75000,87000,99000,100000,100000,100000
650,75000,87000,99000,100000,100000,100000
651,75000,87000,99000,100000,100000,100000
652,75000,87000,99000,100000,100000,100000
653,75000,87000,99000,100000,100000,100000
654,75000,87000,99000,100000,100000,100000
655,75000,87000,99000,100000,100000,100000
656,75000,87000,99000,100000,100000,100000
657,75000,87000,99000,100000,100000,100000
658,75000,87000,99000,100000,100000,100000
659,75000,87000,99000,100000,100000,100000
660,75000,87000,99000,100000,100000,100000
661,75000,87000,99000,100000,100000,100000
662,75000,87000,99000,100000,100000,100000
663,75000,87000,99000,100000,100000,100000
664,75000,87000,99000,100000,100000,100000
665,75000,87000,99000,100000,100000,100000
666,75000,87000,99000,100000,100000,100000
667,75000,87000,99000,100000,100000,100000
668,75000,87000,99000,100000,100000,100000
669,75000,87000,99000,100000,100000,100000
670,75000,87000,99000,100000,100000,100000
671,75000,87000,99000,100000,100000,100000
672,75000,87000,99000,100000,100000,100000
673,75000,87000,99000,100000,100000,100000
674,75000,87000,99000,100000,100000,100000
675,75000,87000,99000,100000,100000,100000
676,75000,87000,99000,100000,100000,100000
677,75000,87000,99000,100000,100000,100000
678,75000,87000,99000,100000,100000,100000
679,75000,87000,99000,100000,100000,100000
680,75000,87000,99000,100000,100000,100000
681,75000,87000,99000,100000,100000,100000
682,75000,87000,99000,100000,100000,100000
683,75000,87000,99000,100000,100000,100000
684,75000,87000,99000,100000,100000,100000
685,75000,87000,99000,100000,100000,100000
686,75000,87000,99000,100000,100000,100000
687,75000,87000,99000,100000,100000,100000
688,75000,87000,99000,100000,100000,100000
689,75000,87000,99000,100000,100000,100000
690,75000,87000,99000,100000,100000,100000
691,75000,87000,99000,100000,100000,100000
692,75000,87000,99000,100000,100000,100000
693,75000,87000,99000,100000,100000,100000
694,75000,87000,99000,100000,100000,100000
695,75000,87000,99000,100000,100000,100000
696,75000,87000,99000,100000,100000,100000
697,75000,87000,99000,100000,100000,100000
698,75000,87000,99000,100000,100000,100000
