,0,2000,4000,6000,8000,10000
115,50000,57536,65594,74918,84986,95936
116,50000,57686,65990,75044,84860,95804
117,50000,56276,63236,70730,79106,87854
118,50000,56684,63740,71780,80276,89480
119,50000,54992,60344,66164,72656,79814
120,50000,56186,63038,70622,78998,87926
121,50000,54986,60830,67208,74156,81584
122,50000,57518,65720,74714,84584,95252
123,50000,55484,61688,68504,75818,83702
124,50000,57422,65726,74702,84566,95276
125,50000,56570,63896,71792,80318,89438
126,50000,56816,64316,72344,81116,90866
127,50000,56216,63308,71300,79880,89228
128,50000,56390,63260,70844,79142,88322
129,50000,57476,65612,74504,84176,94862
130,50000,55190,60896,67052,73706,80954
131,50000,55382,61286,67814,74648,82472
132,50000,56024,62768,70028,78134,86714
133,50000,56636,63830,71918,80678,90386
134,50000,55502,61766,68690,75902,84194
135,50000,55946,62498,69476,77396,85808
136,50000,56762,64430,72350,81404,91232
137,50000,55292,60758,66884,73694,81092
138,50000,55658,61910,68696,76118,84518
139,50000,56906,64538,72794,81974,91952
140,50000,56132,62816,70136,78338,87152
141,50000,55496,61580,68390,75566,83714
142,50000,55514,61598,68486,76088,84290
143,50000,55424,61226,67700,74786,82400
144,50000,56492,63752,71420,79778,89108
145,50000,56162,63278,70766,78920,87920
146,50000,54968,60350,66212,72842,79988
147,50000,57128,65186,73760,83258,93614
148,50000,56132,63074,70400,78632,87536
149,50000,56768,64244,72260,81338,91238
150,50000,56036,62642,69872,77654,86384
151,50000,56780,64328,72572,81668,91622
152,50000,56492,63266,70928,79358,88430
153,50000,54560,59684,65222,71258,77792
154,50000,57806,66296,75272,85364,96116
155,50000,55850,62030,69062,76556,84998
156,50000,55988,62348,69296,76970,85562
157,50000,56180,63188,70790,78956,87920
158,50000,56816,64400,72866,81848,91952
159,50000,57428,65594,74420,84200,94778
160,50000,55400,61454,68054,75116,82874
161,50000,55166,60854,66974,73556,80612
162,50000,55946,62762,70232,78074,86834
163,50000,56936,64256,72398,81410,91358
164,50000,54866,60320,66344,72704,79688
165,50000,55388,61040,67196,73820,81338
166,50000,54974,60446,66410,73136,80330
167,50000,54440,59378,64934,71048,77714
168,50000,55214,60782,66998,74030,81692
169,50000,56702,64268,72464,81548,91310
170,50000,55346,61046,67376,74306,81896
171,50000,57752,66224,75398,85418,96314
172,50000,54608,59828,65528,71534,78032
173,50000,55718,62018,68930,76886,85514
174,50000,55916,62366,69218,76730,84764
175,50000,55184,61214,67706,75164,82898
176,50000,56132,63128,70778,79070,88034
177,50000,55484,61346,68000,75176,82970
178,50000,55754,62120,68954,76160,84080
179,50000,55418,61304,67670,74798,82454
180,50000,56258,63350,70724,79022,88076
181,50000,54938,60320,66386,73232,80144
182,50000,56372,63638,71510,80276,89918
183,50000,55562,61454,67868,74630,82148
184,50000,56336,63302,70772,79160,88208
185,50000,57608,65972,75092,85076,96026
186,50000,54908,59774,65438,71618,78620
187,50000,55820,62024,68810,76556,84776
188,50000,55070,60608,66620,73292,80594
189,50000,54938,60026,65678,71864,78620
190,50000,55418,61136,67526,74234,81794
191,50000,56792,64064,71996,80696,90038
192,50000,57056,64940,73394,82784,92870
193,50000,55904,62270,69008,76694,84938
194,50000,54896,59918,65432,71528,78014
195,50000,57374,65606,74462,84260,94970
196,50000,57176,64688,73196,82472,92576
197,50000,55202,60932,67190,73766,81254
198,50000,56072,62618,69908,77906,86702
199,50000,56210,62564,69734,77636,86186
200,50000,56942,64340,72386,81290,91040
201,50000,54710,60092,65894,72164,79310
202,50000,55946,62324,69296,76814,85130
203,50000,54818,60302,65918,71942,78770
204,50000,56132,62558,69650,77582,86108
205,50000,54734,60080,66122,72284,79490
206,50000,56462,63422,71066,79514,88448
207,50000,56714,64274,72368,81200,90794
208,50000,55274,60908,67100,73982,81536
209,50000,56534,63704,71456,80066,89468
210,50000,55394,61274,67412,74366,81578
211,50000,54380,59174,64646,70586,76976
212,50000,56180,62900,69908,78170,86726
213,50000,57506,65534,74480,84416,95198
214,50000,56372,63380,70802,79358,88586
215,50000,55148,60710,66998,73616,80936
216,50000,56348,63326,70802,79070,88190
217,50000,55046,60632,66644,73226,80492
218,50000,57722,66164,75104,85058,95990
219,50000,55130,61160,67646,74678,82214
220,50000,55196,61076,67442,74498,82022
221,50000,56054,62774,70010,77738,86438
222,50000,54542,59702,65192,71162,77894
223,50000,57014,64280,72512,81596,91052
224,50000,54962,60212,66080,72554,79616
225,50000,55874,61976,68654,75998,84152
226,50000,54956,60110,65828,72206,79028
227,50000,56606,63584,71432,80258,89792
228,50000,56966,64856,73262,82286,92174
229,50000,56222,63098,70568,78884,87800
230,50000,56984,64946,73544,83096,93434
231,50000,57434,65522,74408,84422,95012
232,50000,55982,62684,69776,77678,86480
233,50000,55148,60818,67160,74000,81386
234,50000,55304,60848,67370,74294,81740
235,50000,55970,62510,69410,76850,85124
236,50000,56780,64268,72428,81368,91334
237,50000,54794,59798,65480,71612,78224
238,50000,55982,62768,70046,77774,86414
239,50000,55358,61364,67826,74924,82754
240,50000,55532,61526,68480,75770,83828
241,50000,57446,65906,74954,84608,95264
242,50000,56108,62144,69116,76814,85208
243,50000,54908,60146,65564,71870,78680
244,50000,55400,61454,67712,74708,82298
245,50000,54782,59564,65348,71642,78242
246,50000,54752,59768,65444,71684,78704
247,50000,54902,60458,66506,73340,80918
248,50000,55418,61400,68048,75584,83342
249,50000,55670,61766,68864,76238,84176
250,50000,56876,64748,72968,82232,92390
251,50000,57146,65162,73982,83330,93602
252,50000,57302,65492,74480,84206,95102
253,50000,55058,60590,66854,73400,80588
254,50000,57392,65324,73964,83360,93692
255,50000,56342,63524,71342,79784,89234
256,50000,56708,64172,72128,81116,90806
257,50000,55682,61820,68474,75752,83690
258,50000,55400,61196,67538,74774,82310
259,50000,56522,63926,71738,80288,89738
260,50000,55856,62342,69350,76922,84992
261,50000,54674,59684,65462,71672,78524
262,50000,56048,62180,69338,77036,85286
263,50000,56486,63482,70682,78698,87572
264,50000,54692,59858,65744,72044,79004
265,50000,56498,63440,70976,79268,88574
266,50000,57104,65036,73586,82778,92882
267,50000,54992,60308,65870,72254,79298
268,50000,55994,62348,69338,77114,85598
269,50000,57722,65966,74978,84830,95504
270,50000,56222,63074,70706,78728,87518
271,50000,57002,64502,72812,81782,91814
272,50000,56090,62780,70208,78230,87170
273,50000,56816,64268,72620,81674,91466
274,50000,54776,60188,66164,72410,79406
275,50000,56600,63782,71630,80288,89624
276,50000,55466,61238,67640,74486,81872
277,50000,57686,65540,74480,84170,95048
278,50000,54980,60842,66938,73628,81206
279,50000,56252,63290,70916,79124,88094
280,50000,56930,64592,72860,81956,91814
281,50000,56558,63314,70910,79250,88328
282,50000,55232,60722,66794,73130,80384
283,50000,56204,62930,70478,78698,87314
284,50000,55838,62240,68816,76442,84656
285,50000,56996,64394,72824,81752,91700
286,50000,57176,64910,73334,82484,92612
287,50000,55508,61826,68750,76136,84092
288,50000,57278,65030,73400,82814,93038
289,50000,54632,59606,65246,71384,78026
290,50000,57422,65552,74582,84488,95234
291,50000,55304,61148,67808,74534,82094
292,50000,57242,65168,73946,83456,93932
293,50000,54992,60350,66452,73016,80240
294,50000,55316,61130,67520,74420,81920
295,50000,56390,63686,71510,79904,89132
296,50000,56732,64316,72206,80948,90632
297,50000,55250,60728,67124,73850,81356
298,50000,56870,64556,73046,82346,92318
299,50000,54950,60134,65990,72170,79022
300,50000,55970,62492,69614,77618,86072
301,50000,54500,59492,64778,70526,77162
302,50000,57116,64790,73238,82298,92396
303,50000,55832,61832,68870,76214,84692
304,50000,54740,60062,65726,71762,78422
305,50000,56126,62846,70232,78332,87104
306,50000,56684,64298,72530,81494,91370
307,50000,55562,61370,67760,74678,82388
308,50000,56858,64178,72344,81110,90704
309,50000,57158,65030,73430,82922,93194
310,50000,54620,59804,65396,71444,78068
311,50000,55778,61892,68876,76196,84314
312,50000,56288,62906,70262,78302,87242
313,50000,55748,62072,68930,76640,85064
314,50000,55046,60212,66248,72746,79598
315,50000,54920,60374,66422,72710,79778
316,50000,57008,64808,73376,82748,93002
317,50000,56816,64424,72746,81806,91736
318,50000,55106,60590,66518,73166,80504
319,50000,57560,65486,74258,84038,94556
320,50000,56030,62810,70322,78284,87026
321,50000,56474,63572,71384,79928,88982
322,50000,55358,61442,67922,75200,83240
323,50000,57566,65822,74924,84836,95582
324,50000,55586,61628,68126,75614,83588
325,50000,55406,61682,68300,75758,83666
326,50000,55322,61262,67430,74360,81890
327,50000,56876,64352,72602,81254,90890
328,50000,56252,63200,70748,79028,88142
329,50000,55724,61880,68186,75602,83360
330,50000,56942,64370,72506,81548,91346
331,50000,55928,62294,69236,76856,85088
332,50000,56726,63836,71954,80822,90506
333,50000,56696,63782,71786,80528,90068
334,50000,57194,65342,74252,83780,94364
335,50000,57614,65930,75026,84668,95360
336,50000,56588,64040,72188,81200,90944
337,50000,56444,63704,71342,79928,89222
338,50000,54656,59840,65468,71708,78476
339,50000,57062,64982,73262,82424,92468
340,50000,57512,65810,74738,84398,95078
341,50000,55778,62198,69068,76574,84842
342,50000,55772,62096,68948,76280,84392
343,50000,57212,65396,74168,83756,94322
344,50000,55046,60200,66170,72584,79214
345,50000,57176,65162,74060,83684,94364
346,50000,55880,62786,70106,77906,86624
347,50000,54962,60350,66212,72830,79850
348,50000,54908,60368,65996,72428,79526
349,50000,55106,60278,66308,72848,79838
350,50000,55412,61310,67862,74768,82508
351,50000,56768,63974,72110,80906,90680
352,50000,56882,64652,72992,81872,91634
353,50000,55172,61154,68024,75182,82934
354,50000,56684,63776,71816,80450,90002
355,50000,57506,65528,74198,83864,94454
356,50000,55730,61856,68426,75764,83714
357,50000,55994,62480,69602,77540,85850
358,50000,56456,63608,71456,80054,89366
359,50000,54872,60326,66362,73100,80234
360,50000,56246,63110,70460,78602,87482
361,50000,54980,60248,65894,72080,78644
362,50000,54740,59960,65768,72026,78968
363,50000,56282,63332,70940,79490,88598
364,50000,54794,59900,65516,71846,78554
365,50000,55616,61604,68522,75722,83720
366,50000,55196,60872,67178,74210,81692
367,50000,54896,60476,66482,73088,79994
368,50000,55112,60920,67016,73880,81470
369,50000,55856,62222,69158,76958,85694
370,50000,56750,64448,72806,81704,91562
371,50000,56600,63644,71324,79904,89426
372,50000,54950,60392,66458,73058,80198
373,50000,54944,60194,66254,72608,79706
374,50000,55610,61466,68060,75608,83630
375,50000,56816,64418,72854,81980,91928
376,50000,55862,62168,68780,76250,84326
377,50000,56756,64100,71912,80528,90110
378,50000,56360,63452,71000,79094,88088
379,50000,57608,65930,74948,84872,95576
380,50000,57512,65804,74936,84962,95840
381,50000,55412,61388,67748,74828,82694
382,50000,54728,59804,65516,71852,78656
383,50000,56306,63290,71054,79466,88376
384,50000,54998,60434,66260,72794,79970
385,50000,56900,64274,72206,81068,91064
386,50000,56720,64046,72080,80738,90386
387,50000,55028,60584,66242,72602,79622
388,50000,56000,62312,69152,76862,85202
389,50000,57002,64730,73094,82238,92198
390,50000,56240,62900,70040,77966,86828
391,50000,56060,62822,70034,78266,86888
392,50000,56270,63206,70832,79076,88160
393,50000,56564,63404,70862,79100,88250
394,50000,56846,64508,72512,81332,90956
395,50000,55466,61346,67862,74822,82550
396,50000,56540,63896,71972,80780,90602
397,50000,55628,61670,68582,76088,84068
398,50000,56222,63410,70916,79232,88094
399,50000,55490,61184,67466,74192,81830
400,50000,56234,63128,70592,78836,87716
401,50000,54590,59882,65732,71798,78482
402,50000,56588,64118,72056,80852,90338
403,50000,55154,60644,66794,73472,80696
404,50000,57302,65246,74030,83612,93932
405,50000,56198,63026,70790,78644,87698
406,50000,55892,62066,68990,76670,84920
407,50000,55520,61742,68492,75704,83666
408,50000,55556,61556,68036,75146,82748
409,50000,56378,63380,70868,78998,88118
410,50000,55130,60566,66710,73274,80558
411,50000,54878,59942,65330,71264,78032
412,50000,57686,65906,75098,84884,95630
413,50000,57182,65012,73484,82652,93098
414,50000,55556,61940,68666,76016,83828
415,50000,56888,64544,72686,81782,91688
416,50000,57626,66170,75248,85184,96200
417,50000,55634,61802,68522,75956,84044
418,50000,54992,60518,66758,73448,80816
419,50000,56420,63434,71072,79334,88574
420,50000,55544,61622,68186,75404,83300
421,50000,56132,62714,69890,77780,86120
422,50000,56912,64298,72242,81176,90950
423,50000,56798,64388,72530,81308,90998
424,50000,57710,66182,75260,85484,96602
425,50000,54866,60164,66002,72212,79166
426,50000,57308,65426,74198,83942,94688
427,50000,55622,61778,68456,75860,84002
428,50000,56666,64082,72248,80918,90272
429,50000,55394,61256,67604,74774,82388
430,50000,55154,60548,66662,73424,80840
431,50000,56708,64340,72818,81800,91436
432,50000,54680,59858,65456,71648,78254
433,50000,56096,62516,69710,77348,85784
434,50000,56810,64088,71996,80702,90422
435,50000,56336,63476,70814,78788,87638
436,50000,56564,63506,70790,78920,87896
437,50000,55844,62492,69548,77306,85832
438,50000,57452,65420,74054,83792,94346
439,50000,55238,60842,66992,73940,81170
440,50000,56480,63656,71642,80456,89918
441,50000,55460,61652,68096,75236,82916
442,50000,55730,62078,69152,76688,85226
443,50000,55316,61232,67718,74756,82544
444,50000,56936,64508,72860,82052,92048
445,50000,56012,62612,69860,77792,86342
446,50000,55670,62186,69524,77486,86126
447,50000,56228,62744,70010,78008,86786
448,50000,56126,62372,69446,76820,84902
449,50000,55610,61952,68978,76610,84800
450,50000,55130,60434,66200,72554,79706
451,50000,56342,63206,70760,78974,87734
452,50000,56870,64388,72632,81734,91508
453,50000,56120,62822,70034,77708,86342
454,50000,57620,66122,75176,85232,96176
455,50000,55514,61760,68624,76160,84542
456,50000,56894,64640,73070,82130,92108
457,50000,55328,61070,67532,74528,82124
458,50000,55382,61418,67868,74894,82568
459,50000,54668,60092,65960,72404,79400
460,50000,55640,61592,68360,75740,83810
461,50000,55022,60632,66686,73286,80426
462,50000,56960,64346,72554,81560,91352
463,50000,56396,63812,71858,80660,90314
464,50000,56144,63620,71216,79304,88478
465,50000,55136,60632,66830,73346,80570
466,50000,55796,62306,69230,76910,85316
467,50000,56054,62474,69728,77372,85946
468,50000,55880,62216,69170,76730,85112
469,50000,56294,62948,70250,78218,86942
470,50000,57338,65108,73826,83102,93500
471,50000,57224,64874,73442,82910,93170
472,50000,55400,61202,67736,74876,82706
473,50000,56564,63854,71900,80444,90026
474,50000,57044,64658,73160,82418,92522
475,50000,55292,61196,67616,74342,81854
476,50000,55880,62072,68870,76250,84524
477,50000,56930,64496,72554,81392,90830
478,50000,55502,61436,67922,75182,83138
479,50000,56822,64364,72266,81248,91094
480,50000,56156,63014,70322,78254,87086
481,50000,55550,61694,68102,75494,83570
482,50000,56090,63218,70790,79040,88166
483,50000,57530,65840,74876,84836,95528
484,50000,55754,61916,68882,76328,84632
485,50000,56972,64766,72752,82022,91988
486,50000,56942,64784,73274,82400,92510
487,50000,57350,65636,74540,84176,94796
488,50000,57650,65798,74882,84782,95588
489,50000,56252,63386,70976,79502,88784
490,50000,55946,62174,69074,76814,85136
491,50000,55928,62582,69692,77588,86114
492,50000,55082,60260,66134,72578,79346
493,50000,55070,60584,66662,73346,80258
494,50000,55046,60470,66542,73214,80450
495,50000,54968,60566,66536,73274,80408
496,50000,56108,62774,70274,78434,87182
497,50000,56096,62846,70088,77948,86582
498,50000,56540,63452,71036,79376,88676
499,50000,56264,63074,70712,78938,88010
500,50000,56786,64286,72488,81506,91400
501,50000,57230,65582,74534,84314,95042
502,50000,55862,62396,69314,76904,85292
503,50000,55538,61676,68336,75626,83522
504,50000,56402,63170,70778,78758,87860
505,50000,57680,66014,75332,85370,96242
506,50000,56000,62504,69290,76988,85430
507,50000,57554,65726,74528,84152,94814
508,50000,55928,62102,69308,77066,85346
509,50000,55604,61700,68354,75722,83678
510,50000,57158,65078,73568,83060,93104
511,50000,56828,64610,72956,82046,91958
512,50000,55496,61586,68252,75374,83198
513,50000,55262,61082,67520,74492,82178
514,50000,55058,60410,66236,72716,79832
515,50000,56282,63242,70844,79112,88166
516,50000,55346,61118,67868,75062,82658
517,50000,56882,64190,71972,80618,90308
518,50000,56648,63764,71186,79544,88868
519,50000,55934,62150,69056,76676,84872
520,50000,56498,63674,71216,79514,88652
521,50000,55784,61886,68546,75956,83882
522,50000,57716,65888,75074,85022,95966
523,50000,55424,61196,67754,74906,82706
524,50000,57524,65900,74942,84878,95780
525,50000,57224,65306,73832,83300,93518
526,50000,56192,62936,70256,78608,87554
527,50000,56264,62894,69854,77864,86270
528,50000,54974,60386,66398,72866,80006
529,50000,54758,59780,65612,71936,78842
530,50000,56288,63356,71210,79640,88946
531,50000,55664,61826,68648,75722,83750
532,50000,55358,61472,68246,75518,83462
533,50000,56732,64190,72122,80888,90482
534,50000,56606,63392,71144,79508,88622
535,50000,56312,63176,70676,78716,87686
536,50000,55964,62360,69608,77600,86168
537,50000,57554,65636,74432,84218,94928
538,50000,56318,63596,70964,79268,88412
539,50000,56762,64034,71996,80708,90398
540,50000,56612,64124,72272,81224,91040
541,50000,56960,64700,73106,82358,92624
542,50000,54944,60554,66524,73130,80108
543,50000,57488,65708,74690,84548,95192
544,50000,57416,65144,74180,83816,94490
545,50000,55034,60572,66386,72620,79652
546,50000,55316,61328,68084,75158,82976
547,50000,57134,64904,73358,82598,92822
548,50000,56462,63710,71336,79916,89348
549,50000,57116,65228,73952,83498,93734
550,50000,56222,63122,70358,78506,87320
551,50000,55880,62198,69314,76832,85106
552,50000,56450,63146,70682,78734,87656
553,50000,55790,62306,69230,76844,85184
554,50000,56816,64448,72530,81542,91088
555,50000,55868,62306,69134,76838,85202
556,50000,55034,60236,66194,72644,79502
557,50000,56582,63692,71402,80084,89354
558,50000,55472,61406,67652,74648,82262
559,50000,55838,62144,69122,76814,85178
560,50000,55310,60506,66692,73640,80786
561,50000,55226,61064,67460,74144,81794
562,50000,56090,62912,70604,78692,87662
563,50000,55556,61682,68096,75248,83204
564,50000,55370,61100,67406,74324,81908
565,50000,56504,63806,71816,80600,89810
566,50000,56618,63596,71570,79970,89186
567,50000,55412,61688,68504,75770,83726
568,50000,55526,61814,68552,75842,84080
569,50000,55010,60656,66710,73412,80792
570,50000,55790,62504,69308,77126,85592
571,50000,54908,60338,66254,72746,79904
572,50000,57404,65654,74648,84254,94940
573,50000,56852,64508,72674,81746,91664
574,50000,56672,63920,71798,80588,90104
575,50000,56540,63794,71804,80486,89876
576,50000,56792,64154,72182,80846,90332
577,50000,57302,65156,73742,83228,93662
578,50000,55856,62804,69824,77690,86468
579,50000,56312,63428,71108,79586,88640
580,50000,57494,65684,74684,84476,95300
581,50000,55724,61862,68564,75962,84218
582,50000,56270,63218,70808,78992,88052
583,50000,57812,66308,75434,85640,96680
584,50000,55088,60410,66566,73076,80456
585,50000,56978,64484,72908,82070,92018
586,50000,55520,61832,68720,76286,84428
587,50000,57122,64808,73034,82262,92318
588,50000,57470,65876,74732,84566,95396
589,50000,56336,63152,70916,79100,88394
590,50000,56222,62864,70190,78332,87254
591,50000,57164,64838,73514,82784,92996
592,50000,55688,62042,68942,76238,84362
593,50000,56924,64466,72512,81608,91574
594,50000,57506,65492,74198,83552,93890
595,50000,57410,65498,74372,84056,94712
596,50000,55394,61160,67682,74624,82214
597,50000,54950,60434,66494,73070,80228
598,50000,57818,66050,75290,85232,96062
599,50000,55916,62342,69386,77294,85814
600,50000,57020,64580,72824,81968,91874
601,50000,56462,63878,71912,80678,90080
602,50000,57368,65660,74534,84188,94874
603,50000,55334,61346,67934,75062,83006
604,50000,54764,60188,66266,72596,79550
605,50000,56516,63410,71054,79550,88712
606,50000,57572,65606,74810,84374,95138
607,50000,57332,65360,73832,83042,93266
608,50000,55322,61142,67190,73754,80774
609,50000,57680,65900,74966,84890,95834
610,50000,57470,65606,74696,84674,95582
611,50000,55676,61748,68570,76124,84002
612,50000,56396,63224,70796,79358,88310
613,50000,57134,64772,73430,82826,92906
614,50000,56594,63692,71582,80168,89594
615,50000,55424,61376,67538,74744,82220
616,50000,55808,62144,69146,76724,85178
617,50000,56642,63872,71804,80396,89798
618,50000,54752,60164,65876,72308,79124
619,50000,55598,61562,68138,75518,83534
620,50000,57710,66122,75176,85286,96248
621,50000,57308,64874,73310,82484,92384
622,50000,56942,64118,72134,81008,90566
623,50000,55658,61958,68102,75416,83390
624,50000,56792,64202,72362,81284,90812
625,50000,56582,63656,71270,79484,88550
626,50000,55208,60698,66596,73178,80336
627,50000,55868,62270,69002,76544,84668
628,50000,55520,61826,68792,76064,84134
629,50000,57092,64634,73010,82322,92174
630,50000,55874,62126,69206,76784,85130
631,50000,56906,64772,73220,82676,93038
632,50000,55274,61424,67898,75008,82532
633,50000,54848,60536,66470,72890,79958
634,50000,57806,66278,75554,85598,96542
635,50000,57146,64784,73268,82304,92246
636,50000,57158,65126,73718,83216,93662
637,50000,57566,65804,74678,84518,95198
638,50000,57044,64790,73544,82880,93086
639,50000,55742,62096,68984,76676,84848
640,50000,57392,65678,74702,84596,95330
641,50000,56102,62414,69530,77222,85586
642,50000,56648,63746,71438,79946,89336
643,50000,55778,62060,68846,76256,84632
644,50000,57044,64502,72482,81398,91106
645,50000,55832,62126,68966,76688,84614
646,50000,57320,65282,73820,83372,93530
647,50000,55718,61964,68660,76112,83912
648,50000,56000,62756,70016,78026,86888
649,50000,57644,65702,74582,84470,95024
650,50000,56606,63596,71402,79592,88706
651,50000,55556,61814,68552,76274,84278
652,50000,56696,64100,72416,81158,90854
653,50000,56216,62948,70460,78494,87422
654,50000,56810,64310,72590,81254,90806
655,50000,56504,63374,70970,79478,88712
656,50000,54590,59654,65324,71504,77912
657,50000,56258,63026,70514,78620,87470
658,50000,56156,63248,70982,79148,88388
659,50000,54704,60014,65594,71642,78584
660,50000,57014,64268,72584,81368,91076
661,50000,54974,60596,66854,73370,80690
662,50000,56132,62804,70016,77816,86534
663,50000,57116,64532,73034,82424,92438
664,50000,57296,65114,73832,83228,93626
665,50000,55664,62180,69200,76928,85442
666,50000,56582,63776,71906,80726,90362
667,50000,54992,60104,65918,72326,79310
668,50000,57002,64670,72842,81896,91634
669,50000,55238,60626,66422,72776,79910
670,50000,56432,63410,71180,79268,88418
671,50000,56564,63908,71924,80534,90056
672,50000,55190,61046,67154,74066,81734
673,50000,54872,60050,65804,72026,78596
674,50000,54872,60116,65720,71924,78632
675,50000,55592,61862,68528,75746,83564
676,50000,54650,60116,65960,72140,79034
677,50000,55898,62720,70286,78158,87032
678,50000,56960,64748,73160,82196,92192
679,50000,57116,64898,73082,82400,92432
680,50000,56594,63908,71870,80630,89978
681,50000,55406,61466,67994,75260,83114
682,50000,57476,66038,75176,85250,96218
683,50000,54644,59804,65486,71834,78632
684,50000,55880,62426,69704,77576,85940
685,50000,56450,63662,71258,79850,89366
686,50000,54656,60122,65810,72206,79400
687,50000,57068,64544,72614,81788,91748
688,50000,56840,64328,72362,81362,91220
689,50000,57398,65582,74468,84014,94586
690,50000,57404,65858,74792,84572,95246
691,50000,56612,63770,71462,80114,89726
692,50000,54614,60008,65624,72122,79424
693,50000,56822,64268,72554,81572,91652
694,50000,56222,62912,70568,78434,87290
695,50000,55310,60914,67136,73844,81500
696,50000,56180,62960,70376,78422,87644
697,50000,55544,61766,68450,75620,83552
698,50000,56276,62978,70316,78386,87074
