,0,2000,4000,6000,8000,10000
383,75000,82776,91410,100000,100000,100000
384,75000,84798,95508,100000,100000,100000
385,75000,84012,93798,100000,100000,100000
386,75000,84084,94182,100000,100000,100000
387,75000,83214,92028,100000,100000,100000
388,75000,82620,91350,100000,100000,100000
389,75000,82836,91518,100000,100000,100000
390,75000,84564,95034,100000,100000,100000
391,75000,82260,90090,98640,100000,100000
392,75000,82956,91770,100000,100000,100000
393,75000,84456,94554,100000,100000,100000
394,75000,82182,90006,98538,100000,100000
395,75000,84660,95190,100000,100000,100000
396,75000,83622,92946,100000,100000,100000
397,75000,83568,93054,100000,100000,100000
398,75000,85206,96114,100000,100000,100000
399,75000,82188,89946,98430,100000,100000
400,75000,82164,89970,98610,100000,100000
401,75000,82242,90270,98994,100000,100000
402,75000,82764,91140,100000,100000,100000
403,75000,84336,94446,100000,100000,100000
404,75000,82680,90852,99756,100000,100000
405,75000,82050,89664,98238,100000,100000
406,75000,82266,90180,98730,100000,100000
407,75000,83406,92514,100000,100000,100000
408,75000,83706,93198,100000,100000,100000
409,75000,83130,91956,100000,100000,100000
410,75000,83598,92742,100000,100000,100000
411,75000,83028,91794,100000,100000,100000
412,75000,84006,93810,100000,100000,100000
413,75000,84420,94746,100000,100000,100000
414,75000,84180,94314,100000,100000,100000
415,75000,82266,89922,98490,100000,100000
416,75000,83736,93294,100000,100000,100000
417,75000,84762,95382,100000,100000,100000
418,75000,84510,94968,100000,100000,100000
419,75000,82422,90288,99036,100000,100000
420,75000,84018,94038,100000,100000,100000
421,75000,82266,89982,98814,100000,100000
422,75000,82602,91074,100000,100000,100000
423,75000,84870,95520,100000,100000,100000
424,75000,82932,91740,100000,100000,100000
425,75000,83508,92526,100000,100000,100000
426,75000,83700,93216,100000,100000,100000
427,75000,84030,93558,100000,100000,100000
428,75000,83370,92652,100000,100000,100000
429,75000,83250,92484,100000,100000,100000
430,75000,82656,90954,100000,100000,100000
431,75000,84084,94212,100000,100000,100000
432,75000,83400,92856,100000,100000,100000
433,75000,85056,95988,100000,100000,100000
434,75000,83796,93438,100000,100000,100000
435,75000,82494,91014,100000,100000,100000
436,75000,84114,93882,100000,100000,100000
437,75000,83184,91656,100000,100000,100000
438,75000,83412,92670,100000,100000,100000
439,75000,84630,95202,100000,100000,100000
440,75000,84582,94944,100000,100000,100000
441,75000,84768,95172,100000,100000,100000
442,75000,82662,90942,100000,100000,100000
443,75000,82818,91386,100000,100000,100000
444,75000,83838,93306,100000,100000,100000
445,75000,84546,95124,100000,100000,100000
446,75000,82878,91836,100000,100000,100000
447,75000,84876,95784,100000,100000,100000
448,75000,83016,91842,100000,100000,100000
449,75000,85002,95964,100000,100000,100000
450,75000,83808,93528,100000,100000,100000
451,75000,82548,90822,100000,100000,100000
452,75000,82302,90270,99054,100000,100000
453,75000,82590,90810,99714,100000,100000
454,75000,82338,90168,99168,100000,100000
455,75000,83292,92640,100000,100000,100000
456,75000,83820,93624,100000,100000,100000
457,75000,84528,94728,100000,100000,100000
458,75000,84222,94260,100000,100000,100000
459,75000,82674,90666,99474,100000,100000
460,75000,83334,92430,100000,100000,100000
461,75000,82560,90642,99570,100000,100000
462,75000,82776,91392,100000,100000,100000
463,75000,84126,93918,100000,100000,100000
464,75000,84468,94998,100000,100000,100000
465,75000,84258,94506,100000,100000,100000
466,75000,84294,94056,100000,100000,100000
467,75000,84888,95664,100000,100000,100000
468,75000,83928,93558,100000,100000,100000
469,75000,85188,96222,100000,100000,100000
470,75000,82950,91842,100000,100000,100000
471,75000,84774,95268,100000,100000,100000
472,75000,83820,93444,100000,100000,100000
473,75000,84054,93972,100000,100000,100000
474,75000,83982,93888,100000,100000,100000
475,75000,84570,95028,100000,100000,100000
476,75000,82998,91578,100000,100000,100000
477,75000,84078,94386,100000,100000,100000
478,75000,82032,90198,98682,100000,100000
479,75000,82890,91512,100000,100000,100000
480,75000,82584,90888,99990,100000,100000
481,75000,84324,94428,100000,100000,100000
482,75000,82050,89700,98028,100000,100000
483,75000,84666,95058,100000,100000,100000
484,75000,82608,91056,100000,100000,100000
485,75000,84534,94776,100000,100000,100000
486,75000,83424,92700,100000,100000,100000
487,75000,83148,91956,100000,100000,100000
488,75000,83688,93276,100000,100000,100000
489,75000,83712,93066,100000,100000,100000
490,75000,82308,90150,98784,100000,100000
491,75000,84642,95406,100000,100000,100000
492,75000,83292,92244,100000,100000,100000
493,75000,82926,91854,100000,100000,100000
494,75000,84444,94710,100000,100000,100000
495,75000,84186,94284,100000,100000,100000
496,75000,84786,95502,100000,100000,100000
497,75000,82836,91422,100000,100000,100000
498,75000,83544,92958,100000,100000,100000
499,75000,82908,91686,100000,100000,100000
500,75000,84090,93942,100000,100000,100000
501,75000,83688,93366,100000,100000,100000
502,75000,84606,95076,100000,100000,100000
503,75000,82506,90996,100000,100000,100000
504,75000,83844,93402,100000,100000,100000
505,75000,84660,95106,100000,100000,100000
506,75000,83826,93576,100000,100000,100000
507,75000,84522,94662,100000,100000,100000
508,75000,82590,90780,99966,100000,100000
509,75000,81882,89436,97806,100000,100000
510,75000,83964,93798,100000,100000,100000
511,75000,82692,90972,99822,100000,100000
512,75000,84906,95868,100000,100000,100000
513,75000,82896,91620,100000,100000,100000
514,75000,84846,95802,100000,100000,100000
515,75000,83316,92316,100000,100000,100000
516,75000,84330,94494,100000,100000,100000
517,75000,82458,90474,99252,100000,100000
518,75000,83658,93096,100000,100000,100000
519,75000,84966,95634,100000,100000,100000
520,75000,85002,95850,100000,100000,100000
521,75000,82842,91356,100000,100000,100000
522,75000,84420,94608,100000,100000,100000
523,75000,83016,91812,100000,100000,100000
524,75000,83814,93426,100000,100000,100000
525,75000,83730,93516,100000,100000,100000
526,75000,84426,94788,100000,100000,100000
527,75000,83808,93288,100000,100000,100000
528,75000,83640,92904,100000,100000,100000
529,75000,83298,92346,100000,100000,100000
530,75000,84006,93972,100000,100000,100000
531,75000,84318,94506,100000,100000,100000
532,75000,82632,90840,100000,100000,100000
533,75000,84066,93948,100000,100000,100000
534,75000,84936,95982,100000,100000,100000
535,75000,83172,92082,100000,100000,100000
536,75000,83616,92730,100000,100000,100000
537,75000,84126,93912,100000,100000,100000
538,75000,84432,94716,100000,100000,100000
539,75000,84552,95130,100000,100000,100000
540,75000,83514,92946,100000,100000,100000
541,75000,83910,93774,100000,100000,100000
542,75000,83484,92574,100000,100000,100000
543,75000,83142,92064,100000,100000,100000
544,75000,83676,92958,100000,100000,100000
545,75000,83046,91686,100000,100000,100000
546,75000,84054,94026,100000,100000,100000
547,75000,81924,89826,98226,100000,100000
548,75000,84186,94164,100000,100000,100000
549,75000,85140,95928,100000,100000,100000
550,75000,84420,94728,100000,100000,100000
551,75000,82842,91398,100000,100000,100000
552,75000,83778,93432,100000,100000,100000
553,75000,83190,91800,100000,100000,100000
554,75000,82968,91548,100000,100000,100000
555,75000,83472,92652,100000,100000,100000
556,75000,83736,93312,100000,100000,100000
557,75000,84426,94734,100000,100000,100000
558,75000,82014,89592,97704,100000,100000
559,75000,84384,94818,100000,100000,100000
560,75000,82020,89772,98184,100000,100000
561,75000,83136,91986,100000,100000,100000
562,75000,82026,89724,98010,100000,100000
563,75000,84282,94554,100000,100000,100000
564,75000,83952,93552,100000,100000,100000
565,75000,84264,94374,100000,100000,100000
566,75000,84558,95058,100000,100000,100000
567,75000,82728,91104,100000,100000,100000
568,75000,84834,95712,100000,100000,100000
569,75000,83664,93228,100000,100000,100000
570,75000,83784,93186,100000,100000,100000
571,75000,82452,90654,99378,100000,100000
572,75000,82974,91362,100000,100000,100000
573,75000,82200,90096,98562,100000,100000
574,75000,84450,94926,100000,100000,100000
575,75000,82452,90624,99726,100000,100000
576,75000,83538,92838,100000,100000,100000
577,75000,82338,90420,99264,100000,100000
578,75000,81954,89406,97686,100000,100000
579,75000,83148,91986,100000,100000,100000
580,75000,83652,93126,100000,100000,100000
581,75000,82194,90618,99402,100000,100000
582,75000,83256,91938,100000,100000,100000
583,75000,83034,91752,100000,100000,100000
584,75000,83004,91812,100000,100000,100000
585,75000,83208,92058,100000,100000,100000
586,75000,83046,91488,100000,100000,100000
587,75000,83682,92994,100000,100000,100000
588,75000,82434,90366,99132,100000,100000
589,75000,84684,95220,100000,100000,100000
590,75000,84282,94380,100000,100000,100000
591,75000,83826,93684,100000,100000,100000
592,75000,82860,91254,100000,100000,100000
593,75000,83214,92202,100000,100000,100000
594,75000,83796,93474,100000,100000,100000
595,75000,83670,93504,100000,100000,100000
596,75000,82170,90186,98886,100000,100000
597,75000,84882,95790,100000,100000,100000
598,75000,83286,92538,100000,100000,100000
599,75000,82416,90450,99000,100000,100000
600,75000,82110,89844,98148,100000,100000
601,75000,83862,93504,100000,100000,100000
602,75000,84456,94770,100000,100000,100000
603,75000,83664,92988,100000,100000,100000
604,75000,84336,94506,100000,100000,100000
605,75000,83442,92676,100000,100000,100000
606,75000,83778,93336,100000,100000,100000
607,75000,83016,91620,100000,100000,100000
608,75000,82458,90792,100000,100000,100000
609,75000,83892,93636,100000,100000,100000
610,75000,84798,95562,100000,100000,100000
611,75000,84984,95970,100000,100000,100000
612,75000,84576,95196,100000,100000,100000
613,75000,83922,93366,100000,100000,100000
614,75000,84498,94746,100000,100000,100000
615,75000,84006,93894,100000,100000,100000
616,75000,84102,94044,100000,100000,100000
617,75000,83712,93204,100000,100000,100000
618,75000,84174,93918,100000,100000,100000
619,75000,83166,91932,100000,100000,100000
620,75000,82914,92022,100000,100000,100000
621,75000,84846,95610,100000,100000,100000
622,75000,82464,90858,99792,100000,100000
623,75000,83340,92892,100000,100000,100000
624,75000,84420,94632,100000,100000,100000
625,75000,84816,95472,100000,100000,100000
626,75000,83676,92874,100000,100000,100000
627,75000,84228,94422,100000,100000,100000
628,75000,84132,94146,100000,100000,100000
629,75000,83940,93714,100000,100000,100000
630,75000,82068,89712,98310,100000,100000
631,75000,82686,91464,100000,100000,100000
632,75000,82776,91368,100000,100000,100000
633,75000,82872,91494,100000,100000,100000
634,75000,83454,92472,100000,100000,100000
635,75000,82542,90930,100000,100000,100000
636,75000,84894,95700,100000,100000,100000
637,75000,82824,91200,100000,100000,100000
638,75000,84030,93834,100000,100000,100000
639,75000,83190,92148,100000,100000,100000
640,75000,84168,94194,100000,100000,100000
641,75000,84786,95292,100000,100000,100000
642,75000,82926,91776,100000,100000,100000
643,75000,82734,91122,100000,100000,100000
644,75000,83628,93096,100000,100000,100000
645,75000,82494,90366,98904,100000,100000
646,75000,82830,91608,100000,100000,100000
647,75000,83910,93720,100000,100000,100000
648,75000,83490,92556,100000,100000,100000
649,75000,84864,95586,100000,100000,100000
650,75000,82812,91074,100000,100000,100000
651,75000,82578,91068,100000,100000,100000
652,75000,82938,91374,100000,100000,100000
653,75000,84444,94632,100000,100000,100000
654,75000,82986,91668,100000,100000,100000
655,75000,84300,94668,100000,100000,100000
656,75000,81828,89700,98214,100000,100000
657,75000,84612,95172,100000,100000,100000
658,75000,81978,89712,97962,100000,100000
659,75000,83946,94026,100000,100000,100000
660,75000,85284,96318,100000,100000,100000
661,75000,81858,89466,98190,100000,100000
662,75000,84222,94410,100000,100000,100000
663,75000,84618,95250,100000,100000,100000
664,75000,82872,91614,100000,100000,100000
665,75000,83946,93984,100000,100000,100000
666,75000,83046,91800,100000,100000,100000
667,75000,83880,93456,100000,100000,100000
668,75000,83082,92118,100000,100000,100000
669,75000,82266,90138,98628,100000,100000
670,75000,82764,91110,100000,100000,100000
671,75000,84888,95520,100000,100000,100000
672,75000,82686,91014,100000,100000,100000
673,75000,84294,94524,100000,100000,100000
674,75000,82050,89706,97908,100000,100000
675,75000,82380,90630,99522,100000,100000
676,75000,83070,91902,100000,100000,100000
677,75000,84138,94320,100000,100000,100000
678,75000,82506,90894,100000,100000,100000
679,75000,83448,92778,100000,100000,100000
680,75000,82206,90372,99312,100000,100000
681,75000,84252,94566,100000,100000,100000
682,75000,83868,93558,100000,100000,100000
683,75000,84468,94944,100000,100000,100000
684,75000,85038,95628,100000,100000,100000
685,75000,84222,94218,100000,100000,100000
686,75000,82140,90102,98694,100000,100000
687,75000,82026,89970,98640,100000,100000
688,75000,83562,92748,100000,100000,100000
689,75000,84990,95868,100000,100000,100000
690,75000,84396,94590,100000,100000,100000
691,75000,83496,92754,100000,100000,100000
692,75000,82620,90774,99684,100000,100000
693,75000,83100,92040,100000,100000,100000
694,75000,84750,95568,100000,100000,100000
695,75000,83442,92712,100000,100000,100000
696,75000,84888,95592,100000,100000,100000
697,75000,83694,93174,100000,100000,100000
