,0,2000,4000,6000,8000,10000
178,50000,62000,74000,86000,98000,100000
179,50000,62000,74000,86000,98000,100000
180,50000,62000,74000,86000,98000,100000
181,50000,62000,74000,86000,98000,100000
182,50000,62000,74000,86000,98000,100000
183,50000,62000,74000,86000,98000,100000
184,50000,62000,74000,86000,98000,100000
185,50000,62000,74000,86000,98000,100000
186,50000,62000,74000,86000,98000,100000
187,50000,62000,74000,86000,98000,100000
188,50000,62000,74000,86000,98000,100000
189,50000,62000,74000,86000,98000,100000
190,50000,62000,74000,86000,98000,100000
191,50000,62000,74000,86000,98000,100000
192,50000,62000,74000,86000,98000,100000
193,50000,62000,74000,86000,98000,100000
194,50000,62000,74000,86000,98000,100000
195,50000,62000,74000,86000,98000,100000
196,50000,62000,74000,86000,98000,100000
197,50000,62000,74000,86000,98000,100000
198,50000,62000,74000,86000,98000,100000
199,50000,62000,74000,86000,98000,100000
200,50000,62000,74000,86000,98000,100000
201,50000,62000,74000,86000,98000,100000
202,50000,62000,74000,86000,98000,100000
203,50000,62000,74000,86000,98000,100000
204,50000,62000,74000,86000,98000,100000
205,50000,62000,74000,86000,98000,100000
206,50000,62000,74000,86000,98000,100000
207,50000,62000,74000,86000,98000,100000
208,50000,62000,74000,86000,98000,100000
209,50000,62000,74000,86000,98000,100000
210,50000,62000,74000,86000,98000,100000
211,50000,62000,74000,86000,98000,100000
212,50000,62000,74000,86000,98000,100000
213,50000,62000,74000,86000,98000,100000
214,50000,62000,74000,86000,98000,100000
215,50000,62000,74000,86000,98000,100000
216,50000,62000,74000,86000,98000,100000
217,50000,62000,74000,86000,98000,100000
218,50000,62000,74000,86000,98000,100000
219,50000,62000,74000,86000,98000,100000
220,50000,62000,74000,86000,98000,100000
221,50000,62000,74000,86000,98000,100000
222,50000,62000,74000,86000,98000,100000
223,50000,62000,74000,86000,98000,100000
224,50000,62000,74000,86000,98000,100000
225,50000,62000,74000,86000,98000,100000
226,50000,62000,74000,86000,98000,100000
227,50000,62000,74000,86000,98000,100000
228,50000,62000,74000,86000,98000,100000
229,50000,62000,74000,86000,98000,100000
230,50000,62000,74000,86000,98000,100000
231,50000,62000,74000,86000,98000,100000
232,50000,62000,74000,86000,98000,100000
233,50000,62000,74000,86000,98000,100000
234,50000,62000,74000,86000,98000,100000
235,50000,62000,74000,86000,98000,100000
236,50000,62000,74000,86000,98000,100000
237,50000,62000,74000,86000,98000,100000
238,50000,62000,74000,86000,98000,100000
239,50000,62000,74000,86000,98000,100000
240,50000,62000,74000,86000,98000,100000
241,50000,62000,74000,86000,98000,100000
242,50000,62000,74000,86000,98000,100000
243,50000,62000,74000,86000,98000,100000
244,50000,62000,74000,86000,98000,100000
245,50000,62000,74000,86000,98000,100000
246,50000,62000,74000,86000,98000,100000
247,50000,62000,74000,86000,98000,100000
248,50000,62000,74000,86000,98000,100000
249,50000,62000,74000,86000,98000,100000
250,50000,62000,74000,86000,98000,100000
251,50000,62000,74000,86000,98000,100000
252,50000,62000,74000,86000,98000,100000
253,50000,62000,74000,86000,98000,100000
254,50000,62000,74000,86000,98000,100000
255,50000,62000,74000,86000,98000,100000
256,50000,62000,74000,86000,98000,100000
257,50000,62000,74000,86000,98000,100000
258,50000,62000,74000,86000,98000,100000
259,50000,62000,74000,86000,98000,100000
260,50000,62000,74000,86000,98000,100000
261,50000,62000,74000,86000,98000,100000
262,50000,62000,74000,86000,98000,100000
263,50000,62000,74000,86000,98000,100000
264,50000,62000,74000,86000,98000,100000
265,50000,62000,74000,86000,98000,100000
266,50000,62000,74000,86000,98000,100000
267,50000,62000,74000,86000,98000,100000
268,50000,62000,74000,86000,98000,100000
269,50000,62000,74000,86000,98000,100000
270,50000,62000,74000,86000,98000,100000
271,50000,62000,74000,86000,98000,100000
