,0,2000,4000,6000,8000,10000
517,25000,19600,12916,4876,0,0
518,25000,16516,6328,0,0,0
519,25000,17416,7624,0,0,0
520,25000,19756,14272,7396,0,0
521,25000,21520,17176,12220,6340,0
522,25000,21484,16864,11452,5368,0
523,25000,22648,19792,16912,13300,9268
524,25000,21400,16444,11140,4264,18
525,25000,18280,9748,160,0,0
526,25000,16336,6688,0,0,0
527,25000,19792,13828,6472,0,0
528,25000,22012,18244,13756,8896,2488
529,25000,22516,18832,15244,11224,6064
530,25000,19948,13936,6340,6,0
531,25000,19876,14284,7648,0,0
532,25000,16660,6604,0,0,0
533,25000,23572,21916,19396,16636,12988
534,25000,20920,16504,11080,5044,6
535,25000,20932,16036,10120,3160,0
536,25000,19804,13168,5320,0,0
537,25000,18532,10252,676,0,0
538,25000,18316,10432,1048,0,0
539,25000,22348,19444,16204,11800,6064
540,25000,22936,20608,17128,13504,9136
541,25000,20452,14860,8416,1108,0
542,25000,17848,8632,0,0,0
543,25000,19936,14032,6544,0,0
544,25000,21760,17692,12904,7252,688
545,25000,17380,8164,0,0,0
546,25000,16828,7132,0,0,0
547,25000,16912,7156,0,0,0
548,25000,17704,8956,0,0,0
549,25000,16552,6892,0,0,0
550,25000,19084,11788,3136,0,0
551,25000,21784,17812,12832,7540,772
552,25000,22744,19876,16636,12460,7624
553,25000,22108,18268,14224,9460,3472
554,25000,18328,9880,148,0,0
555,25000,22324,19348,15688,11596,6196
556,25000,22192,18868,15160,10276,4660
557,25000,21868,17680,13708,8404,2800
558,25000,21544,17392,12448,6352,0
559,25000,18928,11644,3124,0,0
560,25000,22012,18148,13252,7612,880
561,25000,22828,20128,17548,14188,10228
562,25000,19636,12928,4540,0,0
563,25000,20332,15304,9196,1996,0
564,25000,21820,18616,14440,9460,3532
565,25000,19840,13252,5296,0,0
566,25000,21496,16480,11644,4984,6
567,25000,20716,15400,8728,1384,0
568,25000,18748,11404,2920,0,0
569,25000,19072,12532,4348,0,0
570,25000,22132,18664,14752,10612,5224
571,25000,23008,20416,17668,14380,10384
572,25000,21928,18196,13192,7936,2164
573,25000,17548,8476,0,0,0
574,25000,17248,8032,0,0,0
575,25000,21736,17920,12760,7084,76
576,25000,16888,7300,0,0,0
577,25000,18424,11308,2560,0,0
578,25000,20284,14500,7648,0,0
579,25000,18604,10828,1348,0,0
580,25000,19636,13252,5404,0,0
581,25000,19528,13192,5008,0,0
582,25000,18796,11704,3664,0,0
583,25000,20692,14932,8680,1156,0
584,25000,18172,10000,184,0,0
585,25000,22468,20104,17020,13396,9040
586,25000,18412,10564,1132,0,0
587,25000,23008,20680,18052,15064,11056
588,25000,19732,13240,5752,0,0
589,25000,21724,17800,13120,7696,1420
590,25000,18256,9796,0,0,0
591,25000,20752,16240,10732,4276,0
592,25000,21580,17536,12148,5716,0
593,25000,16972,7588,0,6,0
594,25000,17116,8152,0,0,0
595,25000,19864,14260,7396,6,6
596,25000,17044,7768,0,0,0
597,25000,19816,13660,6580,0,0
598,25000,19312,12460,4300,0,0
599,25000,21676,17452,12028,5500,0
600,25000,20812,15184,9016,1588,0
601,25000,17380,8704,0,0,0
602,25000,20068,14128,7084,6,0
603,25000,18952,12508,4240,0,0
604,25000,16828,7096,0,0,0
605,25000,21232,16660,11032,4876,0
606,25000,18148,10432,904,0,0
607,25000,19732,13312,5932,0,0
608,25000,21748,17104,11920,5836,0
609,25000,20224,14284,7444,0,0
610,25000,21904,17764,13684,8824,2464
611,25000,21676,17716,12544,7120,184
612,25000,22708,20056,16948,13000,8416
613,25000,19948,13732,6328,0,6
614,25000,21520,17644,12604,6556,6
615,25000,20812,15688,9604,2428,0
616,25000,20056,13780,6748,0,0
617,25000,18340,10168,892,6,0
618,25000,19336,12652,4948,0,0
619,25000,19072,12328,4348,0,0
620,25000,16660,6832,0,0,0
621,25000,23248,20308,17380,14032,10360
622,25000,18748,11416,2512,0,0
623,25000,19972,14092,7588,0,0
624,25000,16564,6592,0,0,0
625,25000,19852,14428,7744,0,0
626,25000,22204,18952,14692,9880,4036
627,25000,19900,13120,5032,0,0
628,25000,18340,10708,1336,0,0
629,25000,19924,14476,8044,124,6
630,25000,18748,11584,2836,0,12
631,25000,18100,10060,0,0,0
632,25000,20500,15028,8548,484,0
633,25000,21604,17524,12172,6496,0
634,25000,17200,7696,0,0,0
635,25000,17548,8272,0,0,0
636,25000,21748,18244,13840,8632,2152
637,25000,21796,18028,13384,7696,1324
638,25000,19444,12976,5416,0,6
639,25000,18628,11044,1696,0,0
640,25000,16660,6892,0,0,0
641,25000,16948,7240,0,0,0
642,25000,20524,15652,9628,1912,0
643,25000,16672,6856,0,0,0
644,25000,22540,19204,15064,10864,5380
645,25000,22276,18892,14608,9604,3832
646,25000,16816,7132,0,0,0
647,25000,20608,15688,9412,2044,0
648,25000,19060,12568,4660,0,0
649,25000,20560,15832,10228,3196,0
650,25000,19036,12724,5284,0,6
651,25000,21088,16624,11380,5080,0
652,25000,22432,19876,16756,12208,7636
653,25000,19444,12988,5020,0,6
654,25000,21928,18304,13432,7780,1360
655,25000,18916,11524,2296,0,0
656,25000,16528,6940,0,0,0
657,25000,22504,19672,16288,11992,6808
658,25000,17404,8272,0,0,0
659,25000,19168,12460,4084,0,0
660,25000,20044,14536,7780,0,0
661,25000,19768,12928,4912,0,0
662,25000,17320,8476,0,0,0
663,25000,22540,20296,16816,12880,8548
664,25000,22324,19012,15184,10888,5644
665,25000,18736,10948,1660,0,0
666,25000,18076,9400,0,0,0
667,25000,21892,17656,13288,7708,1108
668,25000,20872,15664,9136,1864,6
669,25000,19852,13420,6196,0,0
670,25000,18580,10528,1144,0,0
671,25000,20920,15796,10408,3964,0
672,25000,17092,7444,0,0,0
673,25000,20128,14224,7348,0,0
674,25000,17536,8716,0,0,6
675,25000,17668,9124,0,0,0
676,25000,17356,7840,0,0,0
677,25000,20860,16276,10276,3784,6
678,25000,17836,8932,0,0,0
679,25000,19804,14152,7108,6,0
680,25000,20128,13948,6832,0,0
681,25000,20560,15424,8740,1060,0
682,25000,23080,19864,16600,12544,7600
683,25000,21844,18052,13528,8368,2212
684,25000,21100,16312,10408,3556,0
685,25000,18580,11032,1528,0,0
686,25000,21628,17728,12820,6784,0
687,25000,17824,9136,0,0,0
688,25000,21508,17608,12304,6364,0
689,25000,18808,11260,2080,6,0
690,25000,22792,20188,17224,13072,8056
691,25000,22000,18244,13684,7948,1948
692,25000,17296,7972,0,0,0
693,25000,20800,15412,8644,508,0
694,25000,20800,15820,9652,2176,6
695,25000,22252,19024,15388,10432,5092
696,25000,22108,18640,14776,9496,3556
697,25000,17932,9784,0,0,0
698,25000,19636,13588,6508,0,0
699,25000,17524,8824,0,0,0
700,25000,22504,19720,16564,12208,7396
701,25000,21172,17140,12268,6136,0
702,25000,17044,7240,0,0,0
703,25000,20092,14572,7948,184,0
704,25000,18616,10552,1360,0,0
705,25000,17572,8872,0,0,0
706,25000,18220,9916,28,0,0
707,25000,17800,8896,0,0,0
708,25000,19084,11932,3532,0,0
709,25000,20716,15496,9448,2248,6
710,25000,17656,8680,0,0,0
711,25000,22516,19756,16396,13036,8740
712,25000,16888,7480,0,0,0
713,25000,22900,21280,18436,15196,11656
714,25000,18004,9556,0,0,0
715,25000,19828,14188,7648,0,0
716,25000,20164,14344,7144,0,0
717,25000,17728,8596,0,0,0
718,25000,22816,20260,16612,12124,7420
719,25000,22228,18952,15004,10612,4912
720,25000,18880,11248,2440,0,6
721,25000,22384,19012,14704,9940,3964
722,25000,20452,14512,7672,0,0
723,25000,21280,16732,11368,4996,6
724,25000,21616,16840,11260,4648,0
725,25000,21052,16636,11524,5404,0
726,25000,23200,20464,17728,13828,9604
727,25000,21592,16768,11080,4384,0
728,25000,17260,8104,0,0,0
729,25000,20956,15832,9568,2224,0
730,25000,18316,10420,1240,0,6
731,25000,18172,10300,652,0,0
732,25000,21856,18472,14920,10072,3748
733,25000,21892,18028,14332,9316,3220
734,25000,17836,9424,0,0,0
735,25000,22912,20704,17884,14896,11104
736,25000,18532,10552,1096,0,0
737,25000,22708,19876,16612,12484,7912
738,25000,17812,9232,0,0,6
739,25000,17896,9796,28,0,0
740,25000,23200,20380,16624,12688,7408
741,25000,21928,18232,14008,8956,3232
742,25000,19504,12412,3748,0,0
743,25000,19972,12844,4516,0,0
744,25000,19744,12892,5128,0,0
745,25000,17584,8908,0,0,6
746,25000,19912,14236,7192,0,0
747,25000,18412,10828,1408,0,0
748,25000,17356,8248,0,0,0
749,25000,21520,18184,13384,8248,1768
750,25000,18604,11020,1900,0,0
751,25000,21796,17968,13792,8200,1828
752,25000,22732,19096,15088,10504,4780
753,25000,21640,16996,11644,5392,0
754,25000,20620,15520,9880,2956,0
755,25000,21940,18304,14128,8908,2236
756,25000,17920,9316,0,0,0
757,25000,22864,20428,17212,13540,9556
758,25000,19864,13348,5740,0,0
759,25000,20680,15100,7744,0,0
